fact_delivery_id,sk_date,sk_order,sk_driver,sk_vehicle,sk_route,sk_client,planned_delay_hours,real_delay_hours,delay_minutes,delay_category,delivered_on_time_flag,service_rate
2151,666,598,6,1,2,8,3.85,6.05,132.47,Moderate Delay,1,0.73
2152,1142,870,25,6,7,19,3.9,5.6,102.16,Moderate Delay,1,0.743
2153,398,1508,10,1,2,7,3.43,4.86,85.71,Moderate Delay,1,0.738
2154,469,169,2,1,4,8,9.0,8.18,0,On Time,1,0.879
2155,1139,1433,27,5,5,15,3.24,4.4,69.72,Moderate Delay,1,0.73
2156,127,1285,6,3,2,5,3.7,5.03,80.26,Moderate Delay,1,0.673
2157,1757,2379,38,9,12,26,10.12,13.92,227.76,Severe Delay,0,0.651
2158,921,2218,28,5,8,19,2.13,2.72,35.99,Minor Delay,1,0.728
2159,2138,1364,37,11,11,30,6.91,8.11,71.7,Moderate Delay,1,0.716
2160,1876,2170,38,11,11,30,7.68,13.03,321.39,Severe Delay,0,0.45
2161,881,905,33,8,6,18,7.72,7.47,0,On Time,1,0.761
2162,1040,1199,28,7,8,15,2.14,3.11,58.25,Moderate Delay,1,0.742
2163,365,656,5,3,1,6,5.4,5.47,4.59,On Time,1,0.691
2164,608,243,7,1,3,2,11.06,12.77,102.26,Moderate Delay,0,0.697
2165,1168,610,34,6,8,16,1.98,1.89,0,On Time,1,0.74
2166,2011,831,52,9,12,24,8.95,14.11,309.72,Severe Delay,0,0.45
2167,651,192,14,1,2,5,3.6,4.17,34.33,Minor Delay,1,0.799
2168,739,1462,30,5,7,20,4.08,3.91,0,On Time,1,0.812
2169,1144,1357,20,8,6,18,8.07,6.3,0,On Time,1,0.758
2170,1287,2347,24,6,8,16,2.09,2.26,9.69,On Time,1,0.858
2171,607,2043,8,2,2,2,3.68,4.37,41.54,Minor Delay,1,0.861
2172,346,1879,7,3,2,1,3.78,5.61,109.86,Moderate Delay,1,0.716
2173,1610,437,39,11,10,29,4.14,6.17,121.56,Moderate Delay,0,0.658
2174,395,842,3,2,2,8,3.45,4.02,34.59,Minor Delay,0,0.821
2175,1183,460,35,5,8,11,2.15,1.67,0,On Time,1,0.746
2176,884,930,28,6,7,16,4.4,5.46,63.83,Moderate Delay,1,0.792
2177,248,1961,16,2,1,5,4.85,4.29,0,On Time,1,0.864
2178,1072,2278,19,6,5,16,2.83,2.81,0,On Time,1,0.837
2179,1041,2325,29,6,5,18,2.93,2.91,0,On Time,1,0.777
2180,1200,2345,27,6,6,11,8.01,6.25,0,On Time,1,0.777
2181,676,1569,17,2,2,4,3.42,2.67,0,On Time,1,0.832
2182,1554,1458,42,9,10,21,4.13,7.8,220.46,Severe Delay,1,0.575
2183,989,1055,34,6,7,14,3.99,3.16,0,On Time,1,0.936
2184,613,1901,13,2,1,3,5.47,8.55,185.12,Severe Delay,0,0.497
2185,289,1382,3,2,4,8,8.54,7.81,0,On Time,1,0.829
2186,1514,648,41,10,9,30,7.43,11.31,232.5,Severe Delay,0,0.573
2187,130,488,6,4,2,10,3.73,3.91,10.68,On Time,1,0.795
2188,2094,2289,42,11,12,26,9.99,22.48,749.8,Severe Delay,0,0.45
2189,1745,35,38,11,12,25,9.93,10.85,55.1,Moderate Delay,0,0.799
2190,1406,1378,31,8,5,20,2.9,2.26,0,On Time,1,0.734
2191,2108,272,42,11,11,26,7.83,8.2,22.37,Minor Delay,1,0.863
2192,1162,1058,27,6,7,13,4.4,4.19,0,On Time,1,0.886
2193,1560,1859,47,12,12,26,8.84,9.65,48.43,Moderate Delay,1,0.836
2194,1222,317,36,6,7,14,3.85,4.17,19.52,Minor Delay,1,0.8
2195,313,875,5,2,2,7,3.67,5.85,130.38,Moderate Delay,0,0.57
2196,1372,425,23,5,8,20,2.07,1.69,0,On Time,1,0.809
2197,1849,686,41,9,11,24,7.65,7.12,0,On Time,1,0.795
2198,1924,1434,53,11,12,27,9.4,14.11,282.35,Severe Delay,0,0.45
2199,2104,256,54,10,11,29,7.86,10.43,154.23,Moderate Delay,0,0.686
2200,108,31,8,2,4,2,9.18,12.58,204.12,Severe Delay,0,0.675
2201,128,1255,17,1,1,8,4.94,4.56,0,On Time,1,0.856
2202,700,933,11,1,2,8,3.27,3.58,18.41,Minor Delay,1,0.8
2203,843,963,20,8,6,19,8.51,8.3,0,On Time,1,0.822
2204,2036,868,54,9,9,24,7.39,9.69,138.23,Moderate Delay,1,0.733
2205,190,578,5,1,3,9,10.21,7.96,0,On Time,1,0.803
2206,2051,2356,41,9,10,22,4.41,4.34,0,On Time,1,0.894
2207,1535,124,47,9,9,26,7.39,8.18,47.24,Moderate Delay,0,0.82
2208,852,2364,32,5,5,18,3.01,2.65,0,On Time,1,0.825
2209,869,2015,25,5,8,20,1.96,2.26,17.53,Minor Delay,1,0.702
2210,1186,1929,25,6,5,15,2.82,2.81,0,On Time,1,0.752
2211,1213,2421,29,5,6,17,7.82,7.07,0,On Time,1,0.679
2212,111,248,17,1,4,5,8.76,10.62,111.94,Moderate Delay,1,0.755
2213,159,560,15,1,3,4,10.65,12.46,108.92,Moderate Delay,1,0.76
2214,13,397,8,1,3,5,10.32,9.68,0,On Time,1,0.768
2215,475,584,13,1,4,4,8.94,11.79,170.85,Moderate Delay,0,0.559
2216,637,413,17,2,4,6,8.34,6.5,0,On Time,1,0.84
2217,2007,68,47,9,12,25,9.92,15.76,350.24,Severe Delay,0,0.45
2218,803,502,30,7,7,16,3.86,4.63,45.9,Moderate Delay,1,0.725
2219,510,474,12,2,3,2,10.68,8.46,0,On Time,1,0.871
2220,1120,289,26,6,8,11,2.04,2.02,0,On Time,1,0.916
2221,453,134,8,2,4,4,8.86,7.23,0,On Time,1,0.765
2222,682,681,17,3,3,2,10.86,10.92,4.01,On Time,1,0.965
2223,102,2367,8,2,3,8,11.28,11.02,0,On Time,1,0.819
2224,952,1291,31,5,8,18,2.04,3.01,58.19,Moderate Delay,0,0.734
2225,1371,210,30,5,7,13,4.38,4.0,0,On Time,1,0.913
2226,786,1277,22,6,8,11,1.97,1.66,0,On Time,1,0.862
2227,97,155,11,2,1,1,5.14,6.49,81.23,Moderate Delay,1,0.783
2228,393,292,18,2,3,3,9.74,8.42,0,On Time,1,0.704
2229,1071,1275,28,7,6,15,7.96,6.82,0,On Time,1,0.795
2230,1911,782,41,10,10,25,3.95,4.84,53.79,Moderate Delay,0,0.734
2231,578,2376,1,3,1,8,4.95,6.29,80.35,Moderate Delay,1,0.708
2232,855,1839,32,6,6,15,8.62,7.78,0,On Time,1,0.922
2233,352,1909,6,1,1,2,4.77,6.36,95.44,Moderate Delay,1,0.733
2234,964,211,23,7,7,13,3.92,4.77,50.98,Moderate Delay,1,0.777
2235,761,2332,28,5,5,15,3.22,2.51,0,On Time,1,0.828
2236,2175,743,44,11,9,23,7.11,8.52,84.23,Moderate Delay,1,0.806
2237,1201,517,21,6,7,14,4.15,4.42,16.13,Minor Delay,1,0.754
2238,943,838,21,8,5,17,3.16,2.8,0,On Time,1,0.929
2239,1352,1226,27,6,6,13,7.72,7.15,0,On Time,1,0.877
2240,1016,2003,22,8,8,12,2.27,2.36,5.24,On Time,1,0.761
2241,798,1581,34,6,8,17,1.98,1.88,0,On Time,1,0.775
2242,804,1139,20,7,8,14,1.97,1.74,0,On Time,1,0.803
2243,1981,1101,39,9,9,25,7.07,9.66,155.12,Moderate Delay,0,0.595
2244,1714,1320,54,9,9,29,7.26,10.9,218.63,Severe Delay,0,0.659
2245,1297,2447,36,5,8,20,2.3,1.8,0,On Time,1,0.722
2246,704,754,13,2,4,4,9.27,12.14,171.88,Moderate Delay,0,0.614
2247,1703,2370,54,11,10,25,4.18,3.72,0,On Time,1,0.828
2248,1472,1097,50,11,9,25,7.49,10.13,158.44,Moderate Delay,1,0.649
2249,212,2351,18,1,1,4,5.17,5.75,35.21,Minor Delay,0,0.744
2250,2167,2473,47,9,11,29,7.46,12.61,309.41,Severe Delay,0,0.602
2251,541,2096,3,3,2,6,3.28,4.66,83.12,Moderate Delay,0,0.751
2252,939,941,26,7,8,13,2.09,1.95,0,On Time,1,0.921
2253,1037,1402,35,5,6,16,7.92,9.11,70.97,Moderate Delay,1,0.662
2254,1706,277,54,10,11,23,7.37,7.72,21.19,Minor Delay,1,0.818
2255,1220,2369,21,6,8,12,2.08,1.93,0,On Time,1,0.783
2256,868,1220,22,7,8,13,1.97,1.81,0,On Time,1,0.899
2257,1089,91,32,7,6,15,8.47,8.28,0,On Time,1,0.737
2258,645,379,2,3,4,5,9.03,10.04,60.77,Moderate Delay,1,0.864
2259,904,24,31,8,8,20,2.28,3.01,43.84,Minor Delay,1,0.696
2260,1409,1488,26,6,7,19,3.91,3.23,0,On Time,1,0.899
2261,2150,2292,47,10,9,25,6.93,12.93,360.07,Severe Delay,0,0.45
2262,1073,332,36,5,8,11,2.07,2.18,6.71,On Time,1,0.817
2263,1019,1634,23,6,8,13,2.25,2.67,25.22,Minor Delay,1,0.828
2264,1871,2004,49,12,9,25,7.2,8.64,86.53,Moderate Delay,1,0.72
2265,1163,283,25,5,7,15,3.75,3.61,0,On Time,1,0.847
2266,891,1852,23,8,8,14,2.15,2.83,40.81,Minor Delay,1,0.854
2267,542,1196,17,2,4,8,8.06,11.55,209.4,Severe Delay,0,0.646
2268,1595,448,38,9,9,24,7.16,7.2,2.02,On Time,1,0.686
2269,507,2405,7,1,3,4,11.44,9.93,0,On Time,1,0.805
2270,1136,500,21,5,5,14,3.23,2.82,0,On Time,1,0.892
2271,865,326,19,7,7,14,4.42,4.3,0,On Time,1,0.898
2272,648,2220,17,1,2,7,3.72,3.39,0,On Time,1,0.854
2273,1822,2033,53,12,12,29,9.5,11.45,116.97,Moderate Delay,0,0.662
2274,1385,890,32,7,8,19,2.17,2.54,21.94,Minor Delay,1,0.753
2275,1452,1823,23,7,7,13,4.33,4.09,0,On Time,1,0.851
2276,1649,2476,47,12,9,29,7.51,8.4,53.31,Moderate Delay,1,0.76
2277,870,1147,22,6,6,11,8.61,9.27,39.75,Minor Delay,1,0.732
2278,2132,1349,43,10,10,29,4.07,4.68,36.46,Minor Delay,0,0.838
2279,1577,1668,41,9,12,22,9.31,7.74,0,On Time,1,0.893
2280,1575,2029,54,10,11,25,7.83,8.81,59.18,Moderate Delay,1,0.763
2281,1786,2404,51,9,9,22,6.85,9.16,138.6,Moderate Delay,1,0.707
2282,1698,1880,47,9,11,30,7.4,9.18,106.8,Moderate Delay,1,0.577
2283,306,1244,2,3,4,10,8.83,10.86,122.06,Moderate Delay,1,0.652
2284,988,586,30,6,8,20,1.98,2.29,18.87,Minor Delay,1,0.699
2285,491,13,8,1,4,2,8.17,7.62,0,On Time,1,0.795
2286,554,1373,15,1,4,5,8.12,7.22,0,On Time,1,0.788
2287,760,2104,30,5,5,19,2.86,3.49,37.56,Minor Delay,1,0.78
2288,2156,1675,37,12,11,24,7.38,9.58,131.57,Moderate Delay,1,0.674
2289,688,2044,15,3,4,8,8.95,10.11,69.65,Moderate Delay,1,0.791
2290,272,43,12,1,1,10,4.83,6.61,106.94,Moderate Delay,1,0.709
2291,977,2261,32,5,5,14,3.1,2.42,0,On Time,1,0.769
2292,1886,1747,44,9,10,27,4.52,5.23,42.74,Minor Delay,1,0.707
2293,1959,665,47,11,9,26,7.38,10.52,188.65,Severe Delay,0,0.677
2294,1343,1948,36,7,7,16,3.83,4.45,37.44,Minor Delay,1,0.769
2295,1385,947,20,6,5,16,3.26,2.54,0,On Time,1,0.808
2296,581,214,1,2,1,2,5.46,4.48,0,On Time,1,0.874
2297,890,1571,29,6,6,14,7.54,5.89,0,On Time,1,0.901
2298,311,1936,17,2,2,7,3.64,5.54,113.85,Moderate Delay,1,0.62
2299,1802,2263,39,10,12,29,9.1,9.05,0,On Time,1,0.911
2300,72,1893,6,1,1,2,5.09,7.81,162.99,Moderate Delay,1,0.731
2301,1429,2200,29,5,8,15,2.17,2.19,1.66,On Time,1,0.748
2302,1053,438,27,6,8,19,2.27,1.77,0,On Time,0,0.752
2303,1261,1583,29,7,8,20,2.16,2.36,12.1,On Time,1,0.814
2304,412,1757,17,3,2,10,3.31,5.2,113.47,Moderate Delay,1,0.702
2305,963,2265,19,5,6,15,7.64,6.65,0,On Time,1,0.821
2306,1169,406,35,5,7,14,4.05,3.29,0,On Time,1,0.909
2307,217,1701,11,2,1,1,5.47,6.65,70.99,Moderate Delay,1,0.746
2308,153,1480,5,1,4,2,8.72,7.9,0,On Time,1,0.899
2309,1391,1600,30,6,7,15,4.28,4.65,22.61,Minor Delay,0,0.755
2310,2013,722,44,9,9,22,6.67,7.58,54.44,Moderate Delay,1,0.811
2311,1454,826,33,5,8,18,2.09,1.85,0,On Time,1,0.806
2312,1490,913,44,9,9,28,7.37,9.11,104.16,Moderate Delay,1,0.573
2313,735,1341,27,7,6,15,7.69,6.03,0,On Time,1,0.826
2314,799,820,29,5,5,11,3.1,2.89,0,On Time,1,0.831
2315,1082,802,19,6,8,19,2.06,1.95,0,On Time,1,0.769
2316,1708,1173,52,9,11,23,6.95,10.72,226.36,Severe Delay,0,0.638
2317,2159,2168,51,10,12,29,9.01,8.57,0,On Time,1,0.853
2318,212,636,14,1,4,2,8.93,6.97,0,On Time,1,0.923
2319,1545,1371,54,11,12,26,9.87,15.72,351.35,Severe Delay,0,0.451
2320,591,993,9,1,2,7,3.61,3.95,20.2,Minor Delay,1,0.789
2321,206,1962,3,2,1,5,5.41,5.63,13.17,On Time,1,0.776
2322,1270,693,28,6,8,12,2.14,1.88,0,On Time,1,0.861
2323,1374,1419,32,6,5,19,3.21,2.96,0,On Time,1,0.743
2324,710,893,13,1,1,2,5.03,6.03,60.16,Moderate Delay,1,0.834
2325,2178,1736,40,11,11,23,7.66,12.82,310.04,Severe Delay,0,0.477
2326,1752,1510,49,12,9,25,7.53,9.93,143.96,Moderate Delay,1,0.723
2327,1132,1343,30,5,7,14,4.39,4.48,4.99,On Time,1,0.874
2328,719,118,12,3,2,1,3.28,2.76,0,On Time,1,0.835
2329,1918,915,52,10,10,30,4.43,5.57,68.61,Moderate Delay,0,0.671
2330,1203,2240,34,6,7,13,4.29,4.32,1.89,On Time,1,0.919
2331,57,1618,6,3,3,9,11.16,12.54,82.81,Moderate Delay,1,0.652
2332,1925,1611,43,9,11,23,7.33,6.1,0,On Time,1,0.922
2333,74,741,5,4,4,2,8.73,8.14,0,On Time,1,0.889
2334,728,2246,8,1,3,2,10.97,12.56,95.27,Moderate Delay,1,0.765
2335,547,852,3,1,2,2,3.51,5.35,110.78,Moderate Delay,1,0.765
2336,1154,675,27,8,8,17,2.2,1.94,0,On Time,1,0.812
2337,997,515,36,5,8,18,2.23,2.63,23.67,Minor Delay,1,0.732
2338,1037,2335,35,5,6,13,8.08,6.31,0,On Time,0,0.79
2339,693,2273,4,1,1,9,5.39,6.03,38.38,Minor Delay,0,0.729
2340,1289,1000,36,5,5,15,3.24,2.52,0,On Time,1,0.841
2341,311,1999,3,4,1,9,5.42,5.9,28.83,Minor Delay,1,0.809
2342,2031,980,45,11,12,21,9.39,8.54,0,On Time,1,0.859
2343,296,696,16,1,3,5,10.08,8.4,0,On Time,1,0.873
2344,1007,663,35,7,7,16,4.38,3.41,0,On Time,1,0.831
2345,968,712,20,6,8,20,2.18,1.83,0,On Time,1,0.788
2346,1709,920,47,10,12,24,9.51,8.29,0,On Time,1,0.818
2347,66,293,7,2,1,6,5.26,5.12,0,On Time,1,0.758
2348,1390,308,26,5,5,16,2.99,3.12,7.68,On Time,1,0.781
2349,305,21,13,1,1,2,5.33,6.4,63.75,Moderate Delay,1,0.855
2350,807,2054,28,5,8,20,2.0,1.89,0,On Time,1,0.716
2351,965,2270,29,7,8,13,2.13,3.12,59.12,Moderate Delay,1,0.797
2352,2125,1240,43,9,9,29,7.06,9.4,140.37,Moderate Delay,1,0.652
2353,1840,1259,45,10,10,29,4.34,6.0,99.34,Moderate Delay,1,0.745
2354,1928,776,45,9,11,25,7.61,10.01,143.72,Moderate Delay,0,0.715
2355,1531,1492,39,11,10,25,4.19,3.27,0,On Time,1,0.91
2356,1629,128,42,9,10,26,4.08,4.8,43.37,Minor Delay,1,0.841
2357,1499,449,39,9,10,23,4.19,5.28,65.41,Moderate Delay,1,0.836
2358,860,1740,31,5,8,18,2.18,2.07,0,On Time,1,0.773
2359,267,787,5,2,4,5,8.47,8.25,0,On Time,1,0.827
2360,1027,295,23,6,5,20,2.97,2.61,0,On Time,1,0.836
2361,756,720,23,5,8,11,2.03,1.58,0,On Time,1,0.766
2362,904,542,27,5,6,19,7.4,8.07,39.98,Minor Delay,1,0.687
2363,1097,360,35,6,6,19,7.92,8.07,8.93,On Time,1,0.806
2364,1046,2197,36,7,6,13,7.95,6.2,0,On Time,1,0.935
2365,1666,2472,49,10,9,22,7.29,6.83,0,On Time,1,0.929
2366,1552,237,50,9,9,26,7.52,8.78,75.47,Moderate Delay,1,0.726
2367,941,762,31,5,8,12,2.29,2.35,3.77,On Time,1,0.745
2368,1074,624,22,6,8,18,2.08,2.81,44.11,Minor Delay,1,0.686
2369,2084,1974,43,9,12,21,10.4,10.04,0,On Time,1,0.751
2370,1573,2400,41,9,11,29,7.78,9.35,94.27,Moderate Delay,1,0.712
2371,1033,2324,32,6,7,17,4.07,5.5,85.98,Moderate Delay,1,0.592
2372,1281,1001,36,5,7,11,4.1,4.47,22.64,Minor Delay,0,0.749
2373,763,1429,30,5,7,11,4.38,3.82,0,On Time,1,0.745
2374,1416,1782,33,7,8,14,2.04,2.33,17.72,Minor Delay,1,0.841
2375,924,2188,21,6,8,14,2.07,1.78,0,On Time,1,0.856
2376,1859,162,41,12,12,27,9.07,7.08,0,On Time,0,0.683
2377,493,2285,13,3,1,5,5.28,4.12,0,On Time,1,0.85
2378,252,2124,5,3,2,6,3.32,4.57,75.2,Moderate Delay,1,0.662
2379,173,859,11,1,1,4,5.31,5.21,0,On Time,1,0.733
2380,179,786,16,1,3,7,11.35,10.65,0,On Time,1,0.808
2381,839,1588,31,8,8,20,1.99,1.63,0,On Time,1,0.671
2382,233,1972,5,3,1,8,5.36,6.49,67.52,Moderate Delay,1,0.727
2383,1783,420,44,10,10,21,3.88,4.05,10.17,On Time,1,0.719
2384,1427,1529,26,5,5,20,3.18,3.14,0,On Time,1,0.794
2385,472,1629,12,4,3,4,10.93,9.52,0,On Time,1,0.871
2386,1045,731,22,6,5,11,3.04,2.67,0,On Time,1,0.832
2387,1915,729,52,11,10,28,4.42,5.19,46.18,Moderate Delay,0,0.7
2388,860,1789,36,5,7,13,4.11,4.3,10.92,On Time,1,0.833
2389,1057,1442,35,7,7,14,4.21,3.28,0,On Time,1,0.862
2390,242,330,2,1,4,5,8.82,7.77,0,On Time,1,0.884
2391,720,452,18,3,4,5,8.07,8.03,0,On Time,1,0.85
2392,1703,133,50,10,10,29,4.3,7.7,204.08,Severe Delay,1,0.723
2393,1648,1025,43,10,10,29,4.07,5.66,95.54,Moderate Delay,0,0.744
2394,1303,959,34,5,7,15,3.8,3.85,3.1,On Time,1,0.791
2395,1465,66,50,10,10,23,4.33,4.26,0,On Time,1,0.878
2396,278,1623,4,2,3,1,10.24,11.97,103.36,Moderate Delay,0,0.72
2397,1219,2217,35,6,5,14,3.27,2.84,0,On Time,1,0.858
2398,1454,856,33,6,7,16,4.27,4.61,20.69,Minor Delay,1,0.759
2399,489,2437,8,1,2,5,3.6,4.16,33.62,Minor Delay,1,0.923
2400,605,1773,6,4,2,2,3.7,5.45,104.93,Moderate Delay,1,0.752
