fact_sales_id,sk_date,sk_client,sk_product,sk_order,quantity_units,unit_sale_price,revenue_amount,cost_amount,margin_amount,margin_rate,margin_band,discount_amount
1496,456,5,3,860,54.0,655.44,33458.15,29573.95,3884.2,0.1161,Medium,1935.74
1497,1168,13,3,2166,78.0,603.58,44789.54,39062.36,5727.18,0.1279,Medium,2289.63
1498,1076,16,3,567,23.0,688.49,14617.03,12205.11,2411.92,0.165,Medium,1218.34
1499,551,2,5,2110,16.0,384.96,5788.17,5870.5,-82.33,-0.0142,Loss,371.14
1500,298,8,2,672,92.0,336.93,29391.22,25628.25,3762.97,0.128,Medium,1606.01
1501,488,6,3,436,39.0,690.12,26513.49,20787.7,5725.79,0.216,Medium,401.18
1502,1384,14,2,824,130.0,340.56,40406.59,38243.43,2163.16,0.0535,Low,3866.46
1503,497,6,1,15,85.0,573.64,48169.03,44459.24,3709.79,0.077,Low,590.51
1504,1798,21,2,1424,52.0,360.3,17780.16,15099.32,2680.84,0.1508,Medium,955.41
1505,2087,29,2,817,49.0,396.99,18462.54,14882.43,3580.11,0.1939,Medium,990.16
1506,607,6,1,652,92.0,657.5,59208.24,51334.24,7874.0,0.133,Medium,1281.76
1507,1897,23,1,1727,69.0,612.89,39445.06,34887.97,4557.09,0.1155,Medium,2844.11
1508,1199,18,3,1326,18.0,759.43,13456.34,9587.6,3868.74,0.2875,High,213.45
1509,786,18,2,965,72.0,307.6,21851.13,21061.58,789.55,0.0361,Low,295.77
1510,2024,29,5,700,23.0,476.31,10215.46,8521.48,1693.98,0.1658,Medium,739.59
1511,1284,12,4,480,38.0,367.38,13747.8,12093.01,1654.79,0.1204,Medium,212.54
1512,1531,30,2,1635,19.0,372.76,7020.19,5668.08,1352.11,0.1926,Medium,62.24
1513,1180,19,5,1628,40.0,515.3,20334.88,16327.58,4007.3,0.1971,Medium,277.05
1514,1439,19,4,2399,35.0,339.34,11532.63,10937.62,595.01,0.0516,Low,344.27
1515,495,2,5,723,21.0,462.0,9089.37,8195.06,894.31,0.0984,Low,612.64
1516,1300,13,1,742,45.0,697.51,28477.09,24444.7,4032.39,0.1416,Medium,2910.91
1517,130,3,1,1214,17.0,570.86,9374.5,8448.44,926.06,0.0988,Low,330.09
1518,801,17,4,1406,22.0,337.37,7422.17,6900.33,521.84,0.0703,Low,0.0
1519,1205,15,1,713,130.0,638.0,79687.83,74229.36,5458.47,0.0685,Low,3251.86
1520,894,17,5,322,19.0,505.76,9461.4,7388.84,2072.56,0.2191,Medium,147.97
1521,1089,11,2,1731,29.0,320.23,9157.0,8493.72,663.28,0.0724,Low,129.59
1522,343,9,4,208,52.0,319.33,16498.72,15570.57,928.15,0.0563,Low,106.24
1523,1329,14,3,899,20.0,870.15,16593.92,10873.7,5720.22,0.3447,High,809.01
1524,1318,20,2,1302,20.0,333.2,6489.02,6107.94,381.08,0.0587,Low,174.91
1525,806,20,4,1798,33.0,352.32,11249.9,9642.95,1606.95,0.1428,Medium,376.76
1526,1664,23,1,2034,39.0,645.27,23649.57,21561.08,2088.49,0.0883,Low,1515.82
1527,233,7,2,1767,44.0,313.79,13560.3,13163.03,397.27,0.0293,Low,246.61
1528,1891,27,3,967,14.0,587.6,7963.57,7547.59,415.98,0.0522,Low,262.8
1529,2101,26,5,358,28.0,502.64,13501.57,10247.41,3254.16,0.241,High,572.39
1530,1027,13,4,1915,60.0,392.29,21862.22,18254.91,3607.31,0.165,Medium,1675.24
1531,734,17,4,858,46.0,439.78,20062.89,15264.04,4798.85,0.2392,High,166.86
1532,1071,14,1,1303,115.0,641.11,68616.98,57174.93,11442.05,0.1668,Medium,5110.29
1533,2155,24,5,1599,23.0,501.63,11152.39,8409.5,2742.89,0.2459,High,385.19
1534,707,10,4,908,51.0,374.41,18962.69,16577.39,2385.3,0.1258,Medium,132.31
1535,2065,22,5,1725,31.0,459.8,13720.49,12158.75,1561.74,0.1138,Medium,533.25
1536,293,5,3,116,35.0,700.22,23380.95,19025.29,4355.66,0.1863,Medium,1126.91
1537,2191,25,4,492,36.0,381.48,13050.68,12220.99,829.69,0.0636,Low,682.55
1538,1495,29,3,416,11.0,734.28,7517.37,5894.83,1622.54,0.2158,Medium,559.75
1539,839,18,5,313,23.0,458.47,10298.34,8502.44,1795.9,0.1744,Medium,246.43
1540,1294,14,2,606,73.0,357.21,24533.36,20290.35,4243.01,0.1729,Medium,1543.18
1541,1174,16,5,1687,18.0,504.41,8572.48,7170.38,1402.1,0.1636,Medium,506.94
1542,942,18,4,2076,80.0,371.05,29683.89,23406.76,6277.13,0.2115,Medium,0.0
1543,1201,14,2,6,52.0,380.66,18659.57,14850.6,3808.97,0.2041,Medium,1135.01
1544,450,5,2,1664,37.0,350.55,12297.59,10905.91,1391.68,0.1132,Medium,672.89
1545,1893,29,4,2494,56.0,398.85,21635.24,16659.23,4976.01,0.23,High,700.43
1546,1218,13,1,1832,63.0,613.27,34751.95,32031.12,2720.83,0.0783,Low,3883.92
1547,1316,15,1,639,101.0,565.09,54427.41,53454.01,973.4,0.0179,Low,2646.81
1548,2153,23,4,2213,126.0,376.91,44319.3,37378.8,6940.5,0.1566,Medium,3170.82
1549,930,18,3,1891,12.0,676.35,7712.56,6064.71,1647.85,0.2137,Medium,403.59
1550,554,10,2,1137,29.0,317.43,8927.32,8605.47,321.85,0.0361,Low,278.16
1551,2096,26,4,1928,101.0,345.31,33677.52,30316.78,3360.74,0.0998,Low,1198.57
1552,130,8,1,1911,154.0,623.58,89903.06,76682.46,13220.6,0.1471,Medium,6127.79
1553,823,14,1,2198,114.0,658.62,70058.1,62465.88,7592.22,0.1084,Medium,5024.32
1554,272,10,3,1276,30.0,734.82,21380.36,16491.56,4888.8,0.2287,High,664.33
1555,1672,26,2,1743,63.0,319.59,18332.19,18628.96,-296.77,-0.0162,Loss,1802.19
1556,378,5,2,1932,84.0,300.48,24056.32,23242.29,814.03,0.0338,Low,1184.03
1557,1042,18,3,2385,24.0,785.19,17818.26,12350.0,5468.26,0.3069,High,1026.36
1558,1713,28,1,1553,28.0,625.99,17422.27,14201.95,3220.32,0.1848,Medium,105.55
1559,1239,19,4,701,86.0,324.03,27709.04,25109.05,2599.99,0.0938,Low,157.73
1560,1971,26,5,1861,11.0,562.02,5729.93,4346.07,1383.86,0.2415,High,452.28
1561,696,4,4,2426,69.0,360.16,22637.87,22458.11,179.76,0.0079,Low,2212.96
1562,2154,29,5,1688,14.0,613.23,8033.89,5588.19,2445.7,0.3044,High,551.35
1563,1290,14,1,2000,69.0,574.89,37779.39,34625.76,3153.63,0.0835,Low,1887.97
1564,2125,27,4,2178,35.0,375.9,12723.82,11408.79,1315.03,0.1034,Medium,432.53
1565,2039,22,5,881,32.0,554.38,17149.45,12108.85,5040.6,0.2939,High,590.82
1566,695,8,4,1706,97.0,371.33,33099.09,29922.9,3176.19,0.096,Low,2919.97
1567,254,2,4,48,107.0,340.34,34023.57,33183.7,839.87,0.0247,Low,2392.94
1568,1235,14,2,216,189.0,298.14,53422.77,53824.23,-401.46,-0.0075,Loss,2925.82
1569,250,4,1,1705,85.0,599.45,48735.82,44184.52,4551.3,0.0934,Low,2217.47
1570,1979,29,1,658,56.0,573.53,29564.24,29667.71,-103.47,-0.0035,Loss,2553.66
1571,1285,15,2,945,77.0,313.82,22637.97,21192.82,1445.15,0.0638,Low,1526.01
1572,1274,20,5,1376,9.0,493.22,4303.05,3791.19,511.86,0.119,Medium,135.9
1573,1906,21,5,2396,29.0,433.38,11953.6,11027.14,926.46,0.0775,Low,614.43
1574,2044,23,4,23,68.0,335.81,20727.44,20279.35,448.09,0.0216,Low,2107.96
1575,1825,25,1,550,57.0,566.71,31900.54,30223.91,1676.63,0.0526,Low,401.86
1576,443,6,3,558,33.0,715.54,22712.43,16434.45,6277.98,0.2764,High,900.23
1577,321,5,1,1310,174.0,655.8,105429.99,90958.07,14471.92,0.1373,Medium,8679.03
1578,1379,18,5,1455,12.0,509.77,5988.46,4656.81,1331.65,0.2224,High,128.84
1579,1540,30,2,1241,46.0,303.23,13948.64,12969.48,979.16,0.0702,Low,0.0
1580,160,7,1,734,82.0,616.38,47334.7,43922.22,3412.48,0.0721,Low,3208.82
1581,1479,22,4,1446,66.0,370.6,20718.81,19317.38,1401.43,0.0676,Low,3740.77
1582,821,14,1,2468,37.0,688.86,24771.21,18573.51,6197.7,0.2502,High,716.46
1583,675,7,3,1905,18.0,763.8,12858.99,8954.26,3904.73,0.3037,High,889.4
1584,1184,12,2,179,77.0,328.57,24006.41,21738.85,2267.56,0.0945,Low,1293.38
1585,295,9,1,1904,74.0,628.62,44514.56,40792.96,3721.6,0.0836,Low,2003.58
1586,1154,19,2,2464,34.0,337.27,10925.38,10174.86,750.52,0.0687,Low,541.89
1587,735,14,1,2338,93.0,602.23,51495.01,49706.42,1788.59,0.0347,Low,4512.57
1588,1735,21,1,533,32.0,640.18,19666.29,16038.85,3627.44,0.1844,Medium,819.48
1589,1620,23,3,1340,53.0,628.52,32109.64,29796.77,2312.87,0.072,Low,1201.91
1590,1855,23,4,1093,20.0,371.62,6844.39,5873.16,971.23,0.1419,Medium,588.05
1591,700,9,1,795,48.0,601.86,27909.42,24927.09,2982.33,0.1069,Medium,979.95
1592,197,2,2,1759,126.0,334.19,38447.06,36621.54,1825.52,0.0475,Low,3660.68
1593,1997,23,1,788,41.0,698.28,27773.26,21317.68,6455.58,0.2324,High,856.17
1594,1436,16,4,972,24.0,386.22,9049.05,7307.52,1741.53,0.1925,Medium,220.27
1595,1343,12,3,1799,24.0,931.88,21541.92,13224.63,8317.29,0.3861,High,823.24
1596,1733,21,1,108,45.0,661.59,28390.71,24810.6,3580.11,0.1261,Medium,1380.93
1597,1428,16,1,2251,103.0,588.17,56603.95,55465.86,1138.09,0.0201,Low,3977.53
1598,787,12,5,120,7.0,481.45,3270.63,2688.13,582.5,0.1781,Medium,99.52
1599,826,13,1,2466,44.0,566.66,22674.3,22389.5,284.8,0.0126,Low,2258.71
1600,1784,21,2,1577,39.0,350.51,13329.5,11502.85,1826.65,0.137,Medium,340.26
1601,1147,13,1,1256,50.0,706.78,33669.75,26555.93,7113.82,0.2113,Medium,1669.05
1602,118,4,2,1626,39.0,334.32,12551.3,11669.98,881.32,0.0702,Low,487.07
1603,1641,23,4,1218,45.0,343.88,14646.09,13734.02,912.07,0.0623,Low,828.29
1604,94,6,5,1243,36.0,505.71,17755.54,14038.06,3717.48,0.2094,Medium,449.85
1605,1190,16,2,340,50.0,356.98,16823.02,14350.65,2472.37,0.147,Medium,1026.08
1606,1103,15,4,1517,95.0,338.82,30825.31,28491.83,2333.48,0.0757,Low,1362.31
1607,554,6,4,2390,65.0,353.51,22241.34,20302.46,1938.88,0.0872,Low,736.92
1608,236,8,5,219,18.0,439.01,6934.52,6626.65,307.87,0.0444,Low,967.63
1609,474,7,1,763,41.0,684.01,28044.56,22019.96,6024.6,0.2148,Medium,0.0
1610,1912,23,1,1415,111.0,610.97,63629.41,60929.88,2699.53,0.0424,Low,4187.8
1611,1331,11,1,1745,90.0,625.89,54469.99,48728.79,5741.2,0.1054,Medium,1860.24
1612,994,11,4,717,43.0,450.74,18653.44,14063.48,4589.96,0.2461,High,728.19
1613,59,7,1,1052,43.0,692.15,28854.59,23949.08,4905.51,0.17,Medium,907.79
1614,11,5,1,345,40.0,579.08,21786.65,20453.94,1332.71,0.0612,Low,1376.64
1615,264,8,1,1784,136.0,579.51,73599.61,69177.83,4421.78,0.0601,Low,5213.93
1616,973,13,2,1982,69.0,339.42,22119.49,21357.08,762.41,0.0345,Low,1300.38
1617,1121,13,4,2209,33.0,455.9,14438.83,11198.71,3240.12,0.2244,High,605.73
1618,407,6,1,1646,45.0,648.87,27645.54,24162.55,3482.99,0.126,Medium,1553.58
1619,1558,22,1,2432,53.0,662.11,33461.06,28379.54,5081.52,0.1519,Medium,1630.93
1620,1875,22,4,55,43.0,381.5,15722.19,13483.97,2238.22,0.1424,Medium,682.52
1621,1212,19,3,878,5.0,893.72,4201.98,2591.8,1610.18,0.3832,High,266.64
1622,1079,16,4,1659,44.0,347.21,15071.64,12837.26,2234.38,0.1483,Medium,205.64
1623,327,2,2,2260,86.0,356.81,27769.74,25062.17,2707.57,0.0975,Low,2915.49
1624,1617,21,2,1204,9.0,320.42,2718.43,2617.43,101.0,0.0372,Low,165.39
1625,976,16,3,1473,18.0,736.78,12695.61,9959.0,2736.61,0.2156,Medium,566.35
1626,522,5,4,2327,132.0,373.8,45015.08,39700.83,5314.25,0.1181,Medium,4327.14
1627,1839,27,3,1649,15.0,864.48,12947.74,8276.91,4670.83,0.3607,High,19.48
1628,1193,18,3,1689,27.0,797.26,21177.49,13413.8,7763.69,0.3666,High,348.59
1629,1254,17,5,310,16.0,578.84,9109.87,6448.82,2661.05,0.2921,High,151.61
1630,1430,14,4,1985,82.0,418.16,30732.69,26250.07,4482.62,0.1459,Medium,3556.14
1631,1351,11,4,337,107.0,323.74,34640.35,31139.27,3501.08,0.1011,Medium,0.0
1632,64,2,4,1245,54.0,319.92,16126.3,15958.67,167.63,0.0104,Low,1149.43
1633,532,10,2,2164,20.0,332.45,6555.43,5713.82,841.61,0.1284,Medium,93.63
1634,1081,11,5,1732,22.0,453.13,9414.58,8511.38,903.2,0.0959,Low,554.26
1635,615,8,1,230,98.0,602.99,54773.03,53703.96,1069.07,0.0195,Low,4319.86
1636,1242,13,1,2323,65.0,547.95,33889.5,33645.58,243.92,0.0072,Low,1727.07
1637,1095,17,1,1912,22.0,682.9,14957.78,11150.6,3807.18,0.2545,High,66.03
1638,2093,29,2,1838,42.0,369.47,14322.73,12785.98,1536.75,0.1073,Medium,1194.82
1639,277,7,2,588,136.0,353.76,45060.31,38286.15,6774.16,0.1503,Medium,3050.89
1640,1100,12,2,698,46.0,387.86,17328.67,13302.62,4026.05,0.2323,High,512.96
1641,2190,27,5,834,5.0,665.04,3299.88,1928.61,1371.27,0.4156,High,25.3
1642,573,2,2,1770,141.0,330.39,43216.85,40961.29,2255.56,0.0522,Low,3368.0
1643,1916,29,2,309,31.0,320.63,9550.89,8487.22,1063.67,0.1114,Medium,388.53
1644,1142,16,1,338,95.0,603.78,56243.22,48987.45,7255.77,0.129,Medium,1115.7
1645,210,8,2,466,118.0,350.08,39459.11,35502.29,3956.82,0.1003,Medium,1849.82
1646,1936,28,4,1811,31.0,350.09,10817.7,10169.1,648.6,0.06,Low,34.95
1647,459,2,4,706,108.0,366.3,35986.75,34237.59,1749.16,0.0486,Low,3573.33
1648,813,13,3,634,35.0,565.41,18790.51,18570.85,219.66,0.0117,Low,998.92
1649,1321,17,1,61,70.0,579.22,40545.07,35066.71,5478.36,0.1351,Medium,0.0
1650,1750,25,2,1955,95.0,344.89,31027.72,27160.42,3867.3,0.1246,Medium,1737.08
1651,505,2,4,1132,65.0,391.4,24641.53,20283.12,4358.41,0.1769,Medium,799.62
1652,1280,19,1,1690,52.0,627.6,30568.79,27818.84,2749.95,0.09,Low,2066.24
1653,616,1,5,2038,9.0,625.39,5360.74,3264.52,2096.22,0.391,High,267.74
1654,223,2,5,399,14.0,648.92,8443.08,5320.84,3122.24,0.3698,High,641.86
1655,301,5,4,527,125.0,371.86,44260.92,39244.01,5016.91,0.1133,Medium,2221.95
1656,188,5,3,2001,54.0,676.34,33906.31,27326.67,6579.64,0.1941,Medium,2615.83
1657,4,9,2,2192,108.0,361.22,38416.52,31750.05,6666.47,0.1735,Medium,595.04
1658,82,6,2,2142,45.0,363.92,15636.12,13534.2,2101.92,0.1344,Medium,740.29
1659,131,6,4,721,43.0,423.84,17288.42,13011.48,4276.94,0.2474,High,936.79
1660,481,5,4,2225,80.0,339.87,25574.06,23522.05,2052.01,0.0802,Low,1615.32
1661,813,13,5,1621,52.0,528.01,26028.52,21592.62,4435.9,0.1704,Medium,1427.93
1662,1860,23,3,760,46.0,529.8,22437.86,23200.24,-762.38,-0.034,Loss,1933.0
1663,1994,21,4,1850,50.0,324.85,15797.7,16025.33,-227.63,-0.0144,Loss,444.67
1664,366,5,1,719,42.0,639.71,24895.08,23426.89,1468.19,0.059,Low,1972.76
1665,1470,25,5,119,18.0,504.32,8626.73,7253.73,1373.0,0.1592,Medium,450.99
1666,1787,21,2,593,39.0,314.73,11824.77,11065.85,758.92,0.0642,Low,449.66
1667,1087,11,2,784,36.0,327.81,11126.53,10651.36,475.17,0.0427,Low,674.61
1668,98,1,4,450,27.0,419.51,11326.65,8860.36,2466.29,0.2177,Medium,0.0
1669,754,20,1,879,20.0,559.62,10974.73,10423.59,551.14,0.0502,Low,217.63
1670,523,9,4,1089,46.0,366.12,16613.84,13991.47,2622.37,0.1578,Medium,227.66
1671,1429,17,4,1900,11.0,348.14,3827.46,3235.96,591.5,0.1545,Medium,2.1
1672,797,17,1,1045,19.0,638.35,11656.8,10587.33,1069.47,0.0917,Low,471.83
1673,443,1,1,1574,50.0,678.6,32566.14,26211.65,6354.49,0.1951,Medium,1363.7
1674,1308,11,1,1264,22.0,616.76,13199.02,11821.16,1377.86,0.1044,Medium,369.76
1675,1020,16,4,325,71.0,349.17,23995.61,22266.19,1729.42,0.0721,Low,795.52
1676,765,13,2,1067,37.0,368.3,12315.39,11195.94,1119.45,0.0909,Low,1311.8
1677,1519,25,1,1903,32.0,722.24,21904.3,17210.82,4693.48,0.2143,Medium,1207.36
1678,844,17,4,447,23.0,381.07,8648.59,7260.41,1388.18,0.1605,Medium,115.91
1679,1831,24,4,496,31.0,375.52,10599.8,10482.26,117.54,0.0111,Low,1041.44
1680,1105,15,5,2105,19.0,425.23,7825.19,6862.74,962.45,0.123,Medium,254.21
1681,462,7,4,2454,64.0,335.42,20280.88,20636.09,-355.21,-0.0175,Loss,1185.97
1682,389,6,1,385,30.0,641.36,18962.22,16361.5,2600.72,0.1372,Medium,278.7
1683,2036,25,2,1186,73.0,305.38,22093.51,19846.88,2246.63,0.1017,Medium,199.41
1684,1447,13,1,59,35.0,617.6,20429.18,17845.09,2584.09,0.1265,Medium,1186.81
1685,868,14,5,1640,25.0,614.46,14400.07,9547.95,4852.12,0.337,High,961.41
1686,629,4,1,1260,31.0,621.41,18359.62,16542.62,1817.0,0.099,Low,904.2
1687,1212,15,4,1713,22.0,407.08,8493.12,6392.69,2100.43,0.2473,High,462.69
1688,1530,22,2,2064,94.0,350.86,31205.3,25636.66,5568.64,0.1785,Medium,1775.28
1689,1352,13,4,1842,109.0,321.91,33422.44,31828.74,1593.7,0.0477,Low,1666.0
1690,2005,26,3,80,11.0,648.71,6469.21,5890.37,578.84,0.0895,Low,666.63
1691,449,1,5,1013,10.0,585.45,5614.27,3879.07,1735.2,0.3091,High,240.23
1692,624,10,2,757,41.0,340.0,13940.17,11421.61,2518.56,0.1807,Medium,0.0
1693,1823,22,2,398,51.0,376.13,17825.27,15531.6,2293.67,0.1287,Medium,1357.38
1694,1429,11,1,1896,139.0,606.97,82639.24,77801.25,4837.99,0.0585,Low,1730.1
1695,818,11,2,477,96.0,328.75,31117.9,28587.51,2530.39,0.0813,Low,442.52
1696,737,17,4,1293,17.0,387.98,6526.05,5151.39,1374.66,0.2106,Medium,69.56
1697,581,7,4,549,39.0,404.26,14558.1,11578.88,2979.22,0.2046,Medium,1207.9
1698,867,14,2,41,104.0,343.19,32848.38,30049.67,2798.71,0.0852,Low,2843.14
1699,1306,16,4,445,62.0,369.18,22230.64,18432.87,3797.77,0.1708,Medium,658.67
1700,475,10,4,1616,18.0,380.5,6530.37,5322.6,1207.77,0.1849,Medium,318.67
1701,882,18,2,2281,104.0,347.9,35926.99,30913.51,5013.48,0.1395,Medium,254.58
1702,1322,19,3,746,22.0,801.87,16533.92,12235.36,4298.56,0.26,High,1107.28
1703,2188,21,3,864,9.0,542.69,4762.59,4465.17,297.42,0.0624,Low,121.64
1704,1833,24,3,226,12.0,717.95,7863.4,6917.82,945.58,0.1203,Medium,751.99
1705,1670,25,5,1636,17.0,473.54,7933.09,6757.44,1175.65,0.1482,Medium,117.02
1706,1831,25,2,1039,31.0,397.2,11778.74,8643.11,3135.63,0.2662,High,534.49
1707,794,19,3,1400,51.0,855.31,42726.42,30168.15,12558.27,0.2939,High,894.3
1708,162,7,3,1339,5.0,840.06,4183.96,2603.04,1580.92,0.3779,High,16.32
1709,960,14,1,1313,157.0,554.92,76490.17,81951.68,-5461.51,-0.0714,Loss,10631.85
1710,645,1,4,1289,119.0,327.42,38403.71,35625.34,2778.37,0.0723,Low,559.84
1711,1510,23,2,822,54.0,325.31,16128.34,15836.47,291.87,0.0181,Low,1438.14
1712,1419,17,5,2389,13.0,550.66,7093.45,4904.56,2188.89,0.3086,High,65.14
1713,297,4,5,1215,22.0,536.11,11219.3,8350.28,2869.02,0.2557,High,575.08
1714,1301,13,2,1591,96.0,338.91,30118.54,28616.09,1502.45,0.0499,Low,2416.39
1715,104,6,4,432,34.0,401.82,13162.3,10987.07,2175.23,0.1653,Medium,499.58
1716,1784,29,4,2459,83.0,369.95,28700.64,25825.78,2874.86,0.1002,Medium,2005.48
1717,1831,27,1,748,8.0,584.09,4512.47,4248.74,263.73,0.0584,Low,160.26
1718,1188,16,3,26,46.0,644.16,28667.46,23941.9,4725.56,0.1648,Medium,963.99
1719,1144,19,4,1453,35.0,395.41,13504.44,11237.46,2266.98,0.1679,Medium,334.79
1720,483,2,2,2463,54.0,339.61,17338.05,15647.67,1690.38,0.0975,Low,1001.06
1721,146,9,2,2397,86.0,352.05,29845.94,26046.07,3799.87,0.1273,Medium,430.24
1722,1473,23,4,1654,35.0,353.44,11678.29,10362.62,1315.67,0.1127,Medium,692.25
1723,1121,16,3,1388,18.0,905.2,15629.42,9450.31,6179.11,0.3954,High,664.22
1724,1363,13,2,1359,41.0,294.87,11393.43,11870.29,-476.86,-0.0419,Loss,696.16
1725,208,3,5,1765,13.0,455.13,5773.81,4711.57,1062.24,0.184,Medium,142.94
1726,2118,30,5,334,8.0,681.24,5449.92,3304.73,2145.19,0.3936,High,0.0
1727,1725,24,4,1028,49.0,343.84,16206.49,14236.27,1970.22,0.1216,Medium,641.55
1728,1437,11,5,1278,27.0,508.45,13279.28,9778.58,3500.7,0.2636,High,448.75
1729,84,5,2,2027,64.0,367.18,21799.48,19298.77,2500.71,0.1147,Medium,1699.9
1730,681,5,3,847,34.0,653.97,20073.21,18801.54,1271.67,0.0634,Low,2161.89
1731,1791,26,3,2046,13.0,568.32,7097.43,6559.67,537.76,0.0758,Low,290.77
1732,1595,24,2,1251,63.0,306.03,18276.57,17858.03,418.54,0.0229,Low,1003.27
1733,1225,16,1,2284,100.0,571.87,56433.44,50772.98,5660.46,0.1003,Medium,753.41
1734,725,7,5,1338,31.0,562.2,17151.7,12492.96,4658.74,0.2716,High,276.62
1735,1206,13,1,187,81.0,616.96,46935.47,44137.3,2798.17,0.0596,Low,3038.13
1736,450,9,5,1161,41.0,537.19,21544.26,16559.6,4984.66,0.2314,High,480.59
1737,1079,11,3,245,20.0,681.95,13393.86,10727.19,2666.67,0.1991,Medium,245.1
1738,332,7,3,1330,10.0,872.32,8513.03,5059.47,3453.56,0.4057,High,210.2
1739,1533,29,2,265,133.0,327.1,41223.38,37992.77,3230.61,0.0784,Low,2280.57
1740,1091,14,4,1938,49.0,374.94,17275.45,15134.6,2140.85,0.1239,Medium,1096.55
1741,1557,23,2,2053,61.0,328.28,18495.39,17296.99,1198.4,0.0648,Low,1529.62
1742,1536,22,5,1191,22.0,528.47,10881.4,8904.28,1977.12,0.1817,Medium,744.92
1743,447,9,2,201,33.0,346.52,10968.18,9519.36,1448.82,0.1321,Medium,466.91
1744,1572,23,5,662,38.0,423.57,14597.07,14503.39,93.68,0.0064,Low,1498.52
1745,1959,26,1,331,33.0,604.8,18249.13,17603.4,645.73,0.0354,Low,1709.25
1746,2067,27,3,1565,24.0,558.8,13411.27,12723.73,687.54,0.0513,Low,0.0
1747,801,13,1,982,47.0,688.48,30848.98,27101.15,3747.83,0.1215,Medium,1509.49
1748,1950,30,1,2293,15.0,568.06,8419.83,8142.7,277.13,0.0329,Low,101.06
1749,615,10,1,442,39.0,512.59,19177.05,19411.82,-234.77,-0.0122,Loss,814.12
1750,2151,23,2,2393,108.0,315.14,31103.35,29546.08,1557.27,0.0501,Low,2931.97
1751,2074,28,4,199,24.0,368.42,8799.55,7655.68,1143.87,0.13,Medium,42.46
1752,955,20,3,2431,8.0,692.09,5399.31,4319.75,1079.56,0.1999,Medium,137.42
1753,1916,21,4,194,21.0,423.36,8528.39,6890.31,1638.08,0.1921,Medium,362.07
1754,1536,24,4,390,26.0,372.83,9454.43,8365.34,1089.09,0.1152,Medium,239.25
1755,1124,16,1,2214,64.0,619.15,36707.6,34822.12,1885.48,0.0514,Low,2918.26
1756,1422,15,3,498,28.0,634.62,17242.64,14156.84,3085.8,0.179,Medium,526.7
1757,1366,16,3,901,46.0,632.83,28066.31,24696.98,3369.33,0.12,Medium,1043.68
1758,1705,29,1,1772,62.0,658.57,37721.27,35847.14,1874.13,0.0497,Low,3110.24
1759,1190,20,2,1286,58.0,349.25,19171.24,17641.92,1529.32,0.0798,Low,1085.42
1760,1197,13,1,224,64.0,577.56,34068.85,32781.47,1287.38,0.0378,Low,2895.0
1761,723,8,4,750,71.0,360.11,24524.4,21925.3,2599.1,0.106,Medium,1043.65
1762,1972,28,5,2422,10.0,429.69,4241.91,4053.39,188.52,0.0444,Low,55.01
1763,1174,16,4,282,19.0,426.85,7821.17,5670.11,2151.06,0.275,High,288.99
1764,1572,25,5,1134,8.0,433.78,3218.84,2895.43,323.41,0.1005,Medium,251.42
1765,1697,29,3,1563,14.0,741.47,9742.44,7357.17,2385.27,0.2448,High,638.2
1766,105,10,1,2306,74.0,612.13,45297.72,39840.38,5457.34,0.1205,Medium,0.0
1767,36,9,5,1228,7.0,609.07,4092.45,2704.48,1387.97,0.3392,High,171.07
1768,2001,30,2,156,36.0,348.85,11915.42,10475.59,1439.83,0.1208,Medium,643.32
1769,776,11,2,465,40.0,342.26,13475.62,12512.46,963.16,0.0715,Low,214.66
1770,278,9,4,2264,25.0,380.59,9115.21,8047.04,1068.17,0.1172,Medium,399.44
1771,557,8,4,1352,75.0,347.41,24050.31,22514.59,1535.72,0.0639,Low,2005.25
1772,1288,19,2,1917,51.0,318.14,15431.45,14370.78,1060.67,0.0687,Low,793.82
1773,277,9,3,898,16.0,694.11,10610.94,8617.33,1993.61,0.1879,Medium,494.79
1774,1697,21,1,229,78.0,627.56,48416.98,41863.0,6553.98,0.1354,Medium,532.49
1775,1000,15,4,1670,74.0,368.68,26021.51,22208.96,3812.55,0.1465,Medium,1260.67
1776,1414,14,5,1874,51.0,555.13,26491.75,18694.28,7797.47,0.2943,High,1819.77
1777,1335,14,2,1973,48.0,335.17,14951.56,14043.53,908.03,0.0607,Low,1136.63
1778,1681,21,1,2500,26.0,615.42,15465.33,13489.24,1976.09,0.1278,Medium,535.49
1779,1841,26,5,150,14.0,520.36,6951.63,5498.25,1453.38,0.2091,Medium,333.38
1780,812,16,3,427,11.0,537.52,5762.07,5818.84,-56.77,-0.0099,Loss,150.62
1781,1019,18,5,225,24.0,414.82,9681.65,8740.95,940.7,0.0972,Low,273.99
1782,1964,29,5,1786,10.0,613.22,5780.51,4134.63,1645.88,0.2847,High,351.66
1783,1430,20,1,2380,47.0,551.81,25129.46,24951.61,177.85,0.0071,Low,805.59
1784,1490,24,3,581,16.0,741.75,11868.0,8074.53,3793.47,0.3196,High,0.0
1785,1208,18,3,631,39.0,618.49,23116.88,20930.81,2186.07,0.0946,Low,1004.19
1786,847,14,4,2238,53.0,447.61,22260.05,15651.19,6608.86,0.2969,High,1463.14
1787,35,10,3,1082,8.0,673.74,5389.95,3980.25,1409.7,0.2615,High,0.0
