fact_transport_id,sk_date,sk_route,sk_vehicle,sk_driver,sk_carrier,sk_transport_mode,distance_km,duration_hours,transport_cost_amount,transport_cost_per_km,fill_rate,fill_rate_band,co2_kg
1900,1797,12,10,42,11,1,862.03,16.35,1752.96,2.0335,0.789,Medium,631.49
1901,1871,10,9,37,15,1,349.86,4.76,763.29,2.1817,0.76,Medium,246.68
1902,850,8,5,24,6,1,190.14,2.56,496.55,2.6115,0.823,Medium,139.55
1903,1949,10,9,46,14,1,349.86,3.91,942.88,2.695,0.707,Medium,289.21
1904,512,1,2,13,2,1,465.31,6.26,1245.35,2.6764,0.666,Low,369.18
1905,2053,11,9,47,13,1,654.72,9.74,1024.18,1.5643,0.7,Medium,535.52
1906,936,5,7,27,6,1,288.95,2.68,573.1,1.9834,0.735,Medium,178.94
1907,746,8,5,35,6,1,190.14,1.71,474.81,2.4972,0.783,Medium,135.01
1908,1101,8,5,21,6,1,190.14,2.27,533.87,2.8078,0.821,Medium,139.1
1909,2183,11,10,53,15,1,654.72,9.52,1230.59,1.8796,0.719,Medium,520.87
1910,632,1,3,6,4,1,465.31,4.5,988.37,2.1241,0.878,High,284.96
1911,596,1,2,17,4,1,465.31,5.54,961.71,2.0668,0.681,Medium,336.78
1912,1986,9,11,52,14,1,616.1,7.33,1326.63,2.1533,0.638,Low,358.96
1913,1144,7,7,34,10,1,394.06,3.35,934.19,2.3707,0.919,High,226.04
1914,1951,9,9,50,15,1,616.1,7.28,1159.28,1.8816,0.836,Medium,534.15
1915,995,7,5,34,6,1,394.06,5.34,851.11,2.1598,0.718,Medium,322.29
1916,534,4,4,17,5,2,805.11,9.51,890.83,1.1065,0.601,Low,79.98
1917,591,2,2,12,4,1,313.63,6.13,679.9,2.1678,0.693,Medium,236.76
1918,840,8,6,26,8,1,190.14,1.85,429.27,2.2577,0.809,Medium,140.18
1919,1838,10,11,54,15,1,349.86,4.54,570.66,1.6311,0.602,Low,225.27
1920,726,4,1,8,5,1,805.11,6.88,1336.01,1.6594,0.551,Low,582.15
1921,1755,12,11,44,11,3,862.03,11.07,970.76,1.1261,0.71,Medium,89.31
1922,628,1,1,16,5,1,465.31,5.54,859.21,1.8465,0.826,Medium,381.56
1923,908,6,5,30,8,1,776.28,8.35,1521.74,1.9603,0.842,Medium,637.24
1924,434,3,1,12,4,1,1000.99,7.67,1783.19,1.7814,0.597,Low,832.71
1925,890,5,7,20,6,1,288.95,4.77,593.27,2.0532,0.752,Medium,177.62
1926,1918,9,10,42,15,1,616.1,7.2,1120.47,1.8186,0.686,Medium,500.04
1927,1452,6,8,25,10,1,776.28,7.15,1733.44,2.233,0.868,High,270.97
1928,1740,11,9,43,14,2,654.72,8.23,1024.88,1.5654,0.872,High,164.76
1929,1228,6,5,33,9,1,776.28,6.68,1885.72,2.4292,0.776,Medium,554.37
1930,268,2,1,18,3,1,313.63,5.59,830.49,2.648,0.46,Low,232.72
1931,930,5,5,22,7,1,288.95,3.19,541.25,1.8732,0.833,Medium,219.73
1932,738,8,7,22,10,1,190.14,2.17,576.15,3.0301,0.633,Low,114.81
1933,1653,12,10,45,13,1,862.03,10.59,1283.2,1.4886,0.731,Medium,637.19
1934,1519,12,9,53,12,1,862.03,16.93,1306.93,1.5161,0.705,Medium,652.42
1935,680,3,1,5,5,1,1000.99,8.7,1760.84,1.7591,0.839,Medium,770.14
1936,1525,10,10,44,15,1,349.86,5.93,678.76,1.9401,0.747,Medium,274.45
1937,964,7,6,35,9,1,394.06,3.31,1013.59,2.5722,0.737,Medium,300.38
1938,14,3,2,18,5,1,1000.99,8.25,1700.51,1.6988,0.884,High,780.99
1939,1582,11,11,43,15,1,654.72,8.77,1086.56,1.6596,0.721,Medium,423.48
1940,1579,11,9,42,11,1,654.72,10.1,1399.11,2.137,0.768,Medium,550.89
1941,740,8,7,33,7,1,190.14,2.98,449.78,2.3655,0.774,Medium,107.42
1942,916,8,6,29,8,1,190.14,2.06,516.91,2.7186,0.722,Medium,147.23
1943,182,1,2,14,5,1,465.31,8.68,790.82,1.6996,0.672,Low,361.68
1944,992,6,5,33,7,1,776.28,8.8,1337.64,1.7231,0.786,Medium,585.05
1945,665,1,2,1,1,1,465.31,4.98,1084.63,2.331,0.929,High,367.2
1946,1569,9,11,37,14,1,616.1,5.53,1244.77,2.0204,0.754,Medium,360.65
1947,1949,9,11,47,12,1,616.1,5.42,915.54,1.486,0.807,Medium,349.35
1948,1503,9,9,38,13,1,616.1,8.39,941.42,1.528,0.568,Low,445.68
1949,71,4,1,16,5,2,805.11,8.46,872.33,1.0835,0.77,Medium,202.72
1950,1281,8,6,27,10,1,190.14,2.35,629.33,3.3098,0.734,Medium,148.68
1951,2052,12,11,42,12,1,862.03,13.0,1206.62,1.3997,0.796,Medium,550.76
1952,1402,8,5,19,7,1,190.14,2.81,573.04,3.0138,0.871,High,147.05
1953,947,7,6,25,9,1,394.06,4.54,1062.59,2.6965,0.966,High,324.56
1954,278,3,3,12,3,1,1000.99,10.6,2079.7,2.0776,0.583,Low,618.37
1955,133,2,1,5,4,1,313.63,4.02,754.49,2.4057,0.546,Low,228.44
1956,1573,10,11,46,15,1,349.86,4.24,629.83,1.8002,0.66,Low,230.71
1957,25,1,1,7,1,1,465.31,6.14,974.29,2.0939,0.814,Medium,375.88
1958,776,5,5,25,9,1,288.95,3.35,815.17,2.8211,0.601,Low,241.64
1959,432,4,3,2,4,1,805.11,7.4,1414.4,1.7568,0.513,Low,486.97
1960,1180,6,5,22,6,1,776.28,7.7,1619.13,2.0858,0.454,Low,639.7
1961,1225,7,6,35,7,1,394.06,4.42,701.35,1.7798,0.662,Low,285.41
1962,1482,12,9,54,13,1,862.03,14.12,1296.79,1.5043,0.56,Low,628.45
1963,850,8,7,23,6,1,190.14,1.8,505.74,2.6598,0.884,High,125.4
1964,1638,11,11,39,12,1,654.72,9.66,989.33,1.5111,0.759,Medium,424.62
1965,1502,9,10,50,12,1,616.1,9.26,1104.2,1.7922,0.631,Low,453.66
1966,834,7,6,20,10,1,394.06,6.34,973.32,2.47,0.543,Low,273.61
1967,1520,9,12,43,15,1,616.1,8.12,951.91,1.5451,0.838,Medium,205.13
1968,285,3,1,4,3,1,1000.99,7.8,2239.38,2.2372,0.91,High,736.93
1969,1993,9,10,49,13,1,616.1,8.46,1117.97,1.8146,0.859,Medium,468.71
1970,1981,12,12,44,11,1,862.03,14.82,1403.51,1.6281,0.85,Medium,304.31
1971,847,7,6,31,10,1,394.06,7.13,1049.56,2.6635,0.639,Low,320.5
1972,274,1,2,13,3,1,465.31,3.85,1179.32,2.5345,0.887,High,344.34
1973,1841,9,10,48,11,1,616.1,10.23,1346.52,2.1856,0.859,Medium,489.67
1974,1210,5,6,20,10,1,288.95,2.99,785.71,2.7192,0.692,Medium,238.37
1975,304,2,2,7,2,1,313.63,4.63,901.42,2.8742,0.868,High,261.07
1976,399,4,1,3,1,1,805.11,11.53,1709.02,2.1227,0.885,High,622.27
1977,2162,10,10,52,14,1,349.86,4.73,867.12,2.4785,0.785,Medium,254.44
1978,809,8,6,26,6,1,190.14,2.72,545.19,2.8673,0.646,Low,139.13
1979,127,2,1,4,1,1,313.63,3.95,674.1,2.1493,0.693,Medium,241.43
1980,521,3,2,14,5,1,1000.99,11.81,1605.52,1.6039,0.88,High,756.41
1981,299,4,3,13,3,1,805.11,7.16,1808.83,2.2467,0.897,High,478.45
1982,2134,11,10,46,13,1,654.72,6.53,1181.11,1.804,0.737,Medium,467.54
1983,1046,8,6,30,7,1,190.14,1.69,371.55,1.9541,0.67,Low,149.4
1984,17,1,3,8,3,1,465.31,4.97,1000.29,2.1497,0.864,High,282.66
1985,1186,8,6,34,8,1,190.14,1.7,510.46,2.6847,0.646,Low,134.51
1986,2126,10,11,40,15,1,349.86,5.99,563.83,1.6116,0.803,Medium,214.87
1987,2072,9,10,51,15,1,616.1,6.19,1098.95,1.7837,0.634,Low,445.13
1988,1679,9,11,42,13,1,616.1,6.49,952.45,1.5459,0.576,Low,399.64
1989,1598,12,9,38,13,1,862.03,11.86,1295.44,1.5028,0.825,Medium,633.15
1990,1750,11,10,52,12,1,654.72,5.44,1082.58,1.6535,0.846,Medium,467.7
1991,2040,11,10,54,11,1,654.72,7.57,1244.29,1.9005,0.75,Medium,538.96
1992,805,7,6,27,7,1,394.06,5.06,758.93,1.9259,0.652,Low,292.51
1993,1383,8,6,32,7,1,190.14,3.13,483.24,2.5415,0.784,Medium,140.24
1994,1946,9,9,47,13,1,616.1,9.34,1164.77,1.8906,0.853,Medium,483.54
1995,1693,10,9,41,14,1,349.86,4.31,794.59,2.2712,0.787,Medium,285.67
1996,413,4,4,18,4,1,805.11,15.0,1286.18,1.5975,0.57,Low,267.35
1997,1079,6,6,36,6,2,776.28,7.54,1039.23,1.3387,0.594,Low,210.46
1998,1152,8,5,30,9,1,190.14,2.3,555.26,2.9203,0.827,Medium,148.61
1999,849,8,5,22,6,1,190.14,3.04,608.26,3.199,0.808,Medium,158.48
2000,1485,11,10,43,15,1,654.72,8.15,1157.26,1.7676,0.78,Medium,449.22
2001,1151,6,5,36,8,2,776.28,6.74,866.16,1.1158,0.77,Medium,183.12
2002,299,3,2,3,5,1,1000.99,8.61,1677.57,1.6759,0.774,Medium,769.35
2003,2060,9,9,54,12,1,616.1,10.12,1159.03,1.8812,0.75,Medium,524.38
2004,529,1,2,11,5,1,465.31,5.45,739.81,1.5899,0.877,High,339.24
2005,584,3,2,14,2,1,1000.99,9.22,2257.24,2.255,0.889,High,788.91
2006,1137,7,7,26,7,1,394.06,3.94,704.92,1.7889,0.832,Medium,218.96
2007,1467,10,9,42,14,1,349.86,3.46,909.47,2.5995,0.563,Low,282.53
2008,2095,11,9,38,15,1,654.72,9.56,1182.45,1.806,0.679,Low,554.48
2009,161,2,1,7,4,1,313.63,3.35,585.06,1.8654,0.673,Low,264.08
2010,326,3,1,8,5,1,1000.99,8.13,1671.09,1.6694,0.76,Medium,735.21
2011,883,8,5,21,10,1,190.14,2.6,487.81,2.5655,0.528,Low,148.05
2012,92,1,2,2,1,1,465.31,4.67,971.72,2.0883,0.51,Low,390.56
2013,591,1,3,18,5,1,465.31,7.29,893.97,1.9212,0.829,Medium,285.07
2014,1694,10,9,53,11,1,349.86,4.41,763.6,2.1826,0.722,Medium,300.46
2015,1846,9,9,54,14,1,616.1,14.84,1454.75,2.3612,0.741,Medium,493.1
2016,62,4,4,2,4,1,805.11,8.83,1278.48,1.588,0.786,Medium,246.6
2017,2143,9,9,52,12,1,616.1,8.39,1006.92,1.6343,0.833,Medium,513.98
2018,68,2,2,8,3,1,313.63,3.89,825.14,2.6309,0.941,High,230.34
2019,432,4,3,18,4,2,805.11,9.77,947.09,1.1763,0.882,High,141.65
2020,349,4,2,17,2,1,805.11,9.18,1904.79,2.3659,0.76,Medium,643.05
2021,302,4,4,16,4,2,805.11,8.46,983.07,1.221,0.803,Medium,80.59
2022,690,4,1,10,5,2,805.11,6.31,953.89,1.1848,0.883,High,213.73
2023,1305,8,6,20,8,1,190.14,2.47,536.64,2.8223,0.77,Medium,151.59
2024,300,1,2,13,5,1,465.31,4.82,871.66,1.8733,0.66,Low,339.61
2025,422,4,2,13,2,1,805.11,12.16,1837.79,2.2827,0.757,Medium,668.24
2026,672,2,2,1,4,1,313.63,2.98,728.17,2.3217,0.459,Low,223.45
2027,31,4,2,6,3,1,805.11,10.32,1897.81,2.3572,0.849,Medium,623.91
2028,2099,11,10,37,11,1,654.72,9.0,1249.77,1.9089,0.705,Medium,467.46
2029,181,1,2,4,3,1,465.31,4.27,1226.68,2.6363,0.617,Low,367.59
2030,1146,5,6,33,7,1,288.95,4.77,705.5,2.4416,0.898,High,197.95
2031,1447,7,5,28,8,1,394.06,4.51,855.32,2.1705,0.776,Medium,317.49
2032,1958,10,10,47,11,1,349.86,5.11,848.62,2.4256,0.562,Low,271.21
2033,470,3,3,11,3,2,1000.99,8.27,1459.78,1.4583,0.761,Medium,202.57
2034,149,4,4,2,3,1,805.11,7.17,1637.64,2.0341,0.53,Low,274.35
2035,349,4,1,1,2,1,805.11,11.7,1787.6,2.2203,0.742,Medium,645.03
2036,74,1,2,18,5,1,465.31,5.17,883.3,1.8983,0.855,Medium,360.78
2037,1886,11,9,54,13,1,654.72,10.09,1066.35,1.6287,0.807,Medium,474.8
2038,393,4,3,17,3,1,805.11,8.32,1681.65,2.0887,0.867,High,482.8
2039,1758,9,9,43,15,1,616.1,6.71,1157.4,1.8786,0.739,Medium,485.02
2040,1683,10,9,48,14,1,349.86,3.13,857.95,2.4523,0.622,Low,258.9
2041,219,4,3,3,4,1,805.11,7.64,1390.18,1.7267,0.696,Medium,458.54
2042,316,2,1,14,1,1,313.63,2.78,642.25,2.0478,0.743,Medium,237.57
2043,734,8,6,26,7,1,190.14,2.39,399.86,2.103,0.751,Medium,136.04
2044,44,4,1,18,5,2,805.11,9.95,911.29,1.1319,0.858,Medium,211.38
2045,489,3,1,15,5,1,1000.99,8.51,1598.1,1.5965,0.861,High,715.07
2046,830,5,6,21,10,1,288.95,3.19,721.7,2.4977,0.577,Low,218.28
2047,1723,9,10,43,11,1,616.1,8.84,1275.02,2.0695,0.713,Medium,430.4
2048,628,2,3,5,5,1,313.63,4.69,543.75,1.7337,0.926,High,176.8
2049,2103,12,9,45,15,1,862.03,11.43,1408.92,1.6344,0.551,Low,653.0
2050,1516,11,10,51,15,2,654.72,7.42,814.18,1.2436,0.731,Medium,157.16
2051,866,8,6,28,8,1,190.14,2.28,380.11,1.9991,0.874,High,145.83
2052,1052,7,7,34,8,1,394.06,3.89,807.25,2.0485,0.721,Medium,214.53
2053,1965,9,10,46,14,1,616.1,9.28,1229.54,1.9957,0.871,High,456.56
2054,1979,9,10,50,14,1,616.1,7.94,1391.39,2.2584,0.82,Medium,471.24
2055,2122,11,9,47,15,2,654.72,5.86,759.2,1.1596,0.85,Medium,161.13
2056,2164,9,9,52,14,1,616.1,10.68,1375.45,2.2325,0.937,High,489.54
2057,495,2,3,8,2,1,313.63,5.56,765.17,2.4397,0.931,High,187.68
2058,1771,12,9,54,14,1,862.03,12.94,1923.02,2.2308,0.747,Medium,731.25
2059,1238,8,6,35,10,1,190.14,2.23,538.52,2.8322,0.833,Medium,148.76
2060,1002,5,6,27,6,1,288.95,2.91,688.21,2.3818,0.729,Medium,238.02
2061,1633,12,9,42,15,3,862.03,10.88,728.03,0.8446,0.886,High,113.59
2062,933,7,6,22,8,1,394.06,3.0,853.45,2.1658,0.722,Medium,329.37
2063,1140,7,5,32,7,1,394.06,3.44,806.55,2.0468,0.873,High,288.82
2064,1021,7,7,22,6,1,394.06,5.09,874.75,2.2198,0.799,Medium,230.31
2065,431,3,1,14,3,1,1000.99,8.94,2303.33,2.3011,0.61,Low,830.44
2066,197,2,1,16,3,1,313.63,3.98,774.69,2.4701,0.635,Low,256.11
2067,1606,11,12,53,13,1,654.72,8.47,981.63,1.4993,0.7,Medium,214.24
2068,2127,11,9,44,14,1,654.72,8.0,1493.83,2.2816,0.871,High,474.36
2069,2143,10,12,43,15,1,349.86,4.57,629.82,1.8002,0.55,Low,124.16
2070,1639,11,10,44,14,1,654.72,10.42,1301.03,1.9872,0.577,Low,462.53
2071,232,1,2,13,3,1,465.31,3.68,1219.27,2.6203,0.588,Low,381.11
2072,1640,9,11,52,15,1,616.1,7.94,1088.47,1.7667,0.695,Medium,363.95
2073,91,1,3,17,4,1,465.31,5.21,862.05,1.8526,0.652,Low,305.98
2074,1386,8,5,33,10,1,190.14,2.29,629.07,3.3085,0.801,Medium,135.8
2075,1816,10,9,54,15,1,349.86,4.72,600.76,1.7171,0.792,Medium,247.29
2076,1404,7,7,33,9,1,394.06,3.63,944.11,2.3959,0.645,Low,212.18
2077,1051,6,8,30,9,2,776.28,11.17,1088.71,1.4025,0.596,Low,81.59
2078,1713,12,10,54,14,1,862.03,9.28,1848.42,2.1443,0.984,High,615.49
2079,1887,10,10,51,15,1,349.86,4.08,675.48,1.9307,0.595,Low,280.45
2080,2136,12,11,43,13,1,862.03,10.91,1371.08,1.5905,0.74,Medium,476.26
2081,394,4,3,17,3,1,805.11,9.42,1649.94,2.0493,0.707,Medium,463.32
2082,759,5,6,33,8,1,288.95,2.53,649.31,2.2471,0.548,Low,234.33
2083,865,8,7,24,6,1,190.14,2.03,395.94,2.0824,0.522,Low,114.07
2084,137,2,1,2,3,1,313.63,4.03,853.37,2.7209,0.613,Low,238.66
2085,1087,7,5,21,6,1,394.06,5.2,1005.87,2.5526,0.732,Medium,305.13
2086,1904,9,10,53,13,1,616.1,9.85,930.53,1.5104,0.881,High,430.43
2087,1803,11,9,38,14,1,654.72,9.13,1436.91,2.1947,0.587,Low,565.57
2088,1659,9,9,47,14,1,616.1,7.42,1257.5,2.0411,0.841,Medium,444.18
2089,1376,5,6,20,8,1,288.95,2.42,560.07,1.9383,0.772,Medium,209.83
2090,1667,10,9,52,12,1,349.86,5.54,574.41,1.6418,0.956,High,273.85
2091,1370,8,7,34,6,1,190.14,2.3,485.13,2.5514,0.867,High,124.85
2092,1010,8,6,20,7,4,190.14,1.77,1135.13,5.97,0.759,Medium,435.24
2093,718,3,1,3,1,1,1000.99,10.34,1890.31,1.8884,0.807,Medium,804.83
2094,1365,7,5,27,6,1,394.06,3.4,937.87,2.38,0.774,Medium,294.36
2095,1167,8,7,29,6,1,190.14,1.89,528.84,2.7813,0.8,Medium,109.08
2096,668,1,2,16,2,1,465.31,5.76,1067.67,2.2945,0.801,Medium,324.72
2097,1026,6,7,25,7,1,776.28,7.79,1308.76,1.6859,0.664,Low,463.11
2098,863,8,7,22,7,1,190.14,2.34,350.39,1.8428,0.899,High,122.28
2099,1793,9,9,37,13,1,616.1,8.68,1126.61,1.8286,0.602,Low,486.79
2100,67,1,2,7,4,1,465.31,4.25,958.67,2.0603,0.473,Low,349.85
2101,1994,12,12,44,15,1,862.03,9.84,1346.15,1.5616,0.872,High,308.72
2102,579,3,3,2,4,1,1000.99,10.26,1611.47,1.6099,0.729,Medium,594.63
2103,329,4,4,14,1,2,805.11,8.42,985.37,1.2239,0.744,Medium,79.45
2104,1310,8,5,30,8,1,190.14,2.34,501.68,2.6385,0.946,High,153.73
2105,1271,7,7,27,8,1,394.06,3.34,754.14,1.9138,0.738,Medium,224.16
2106,1819,11,10,52,12,1,654.72,10.07,1188.59,1.8154,0.643,Low,546.19
2107,1057,8,6,35,9,1,190.14,2.23,501.66,2.6384,0.892,High,131.89
2108,926,8,5,34,9,1,190.14,1.8,579.4,3.0472,0.61,Low,159.69
2109,1541,12,12,49,12,1,862.03,9.98,1082.89,1.2562,0.696,Medium,299.82
2110,1110,6,6,20,10,1,776.28,7.97,1762.71,2.2707,0.818,Medium,543.02
2111,998,8,6,25,7,1,190.14,1.89,530.98,2.7926,0.644,Low,133.9
2112,2059,9,10,42,11,1,616.1,11.68,1199.23,1.9465,0.688,Medium,490.43
2113,15,1,2,7,4,1,465.31,4.68,941.74,2.0239,0.681,Medium,346.32
2114,324,4,1,7,5,1,805.11,8.35,1293.29,1.6064,0.617,Low,625.28
2115,1890,11,11,41,15,1,654.72,7.76,1040.68,1.5895,0.811,Medium,386.34
2116,1968,9,9,40,13,1,616.1,9.0,1015.77,1.6487,0.847,Medium,522.93
2117,883,8,6,32,10,1,190.14,2.56,641.35,3.373,0.859,Medium,144.54
2118,2085,10,12,49,13,1,349.86,6.08,636.98,1.8207,0.612,Low,107.71
2119,694,2,1,3,4,1,313.63,2.88,636.24,2.0286,0.711,Medium,237.65
2120,1173,5,6,27,7,1,288.95,2.45,617.44,2.1368,0.511,Low,216.8
2121,409,2,3,17,2,1,313.63,4.36,855.19,2.7267,0.832,Medium,192.22
2122,1108,6,6,34,6,1,776.28,6.18,1584.22,2.0408,0.674,Low,593.1
2123,1888,9,10,47,11,1,616.1,9.1,1163.04,1.8877,0.76,Medium,473.43
2124,641,1,1,10,3,1,465.31,3.71,1094.98,2.3532,0.973,High,383.91
2125,329,1,2,15,5,1,465.31,5.44,914.0,1.9643,0.801,Medium,323.03
2126,868,6,6,36,6,1,776.28,6.2,1642.59,2.116,0.502,Low,639.86
2127,593,1,1,13,4,1,465.31,6.89,876.21,1.8831,0.581,Low,397.4
2128,1529,10,11,46,11,1,349.86,7.07,788.83,2.2547,0.798,Medium,198.79
2129,92,1,2,9,1,1,465.31,4.81,1011.91,2.1747,0.893,High,358.72
2130,1965,11,10,45,13,1,654.72,13.03,1217.65,1.8598,0.622,Low,549.28
2131,923,5,6,24,6,1,288.95,2.93,812.13,2.8106,0.607,Low,242.3
2132,1784,9,9,44,15,1,616.1,10.83,1066.12,1.7304,0.488,Low,517.28
2133,4,1,1,6,4,1,465.31,3.88,846.9,1.8201,0.668,Low,389.98
2134,872,7,6,35,10,1,394.06,3.88,1013.4,2.5717,0.668,Low,284.83
2135,1266,5,5,34,10,1,288.95,2.57,788.25,2.728,0.633,Low,243.28
2136,1191,8,6,30,8,1,190.14,2.28,518.78,2.7284,0.98,High,157.03
2137,552,4,2,3,5,1,805.11,9.73,1432.54,1.7793,0.623,Low,650.76
2138,315,1,2,7,3,1,465.31,5.62,1072.34,2.3046,0.99,High,377.92
2139,110,1,2,5,5,1,465.31,4.63,824.74,1.7725,0.561,Low,370.52
2140,170,1,2,3,4,1,465.31,4.87,863.77,1.8563,0.802,Medium,385.84
2141,272,4,3,6,2,1,805.11,8.63,1737.78,2.1584,0.899,High,447.98
2142,1431,8,5,20,8,1,190.14,3.02,527.26,2.773,0.778,Medium,152.2
2143,1397,8,6,19,7,1,190.14,2.68,520.66,2.7383,0.78,Medium,153.2
2144,2143,9,11,48,12,1,616.1,12.75,1068.06,1.7336,0.869,High,384.3
2145,610,2,1,17,2,1,313.63,2.78,721.23,2.2996,0.763,Medium,233.67
2146,1252,8,5,19,7,1,190.14,1.76,551.89,2.9025,0.578,Low,154.31
2147,1429,8,5,20,6,1,190.14,1.6,425.05,2.2355,0.786,Medium,152.88
2148,1862,10,12,41,15,1,349.86,4.89,619.08,1.7695,0.99,High,119.49
2149,1057,8,6,19,8,1,190.14,1.73,359.72,1.8919,0.762,Medium,131.16
2150,436,2,3,10,2,1,313.63,4.92,811.75,2.5882,0.676,Low,181.0
2151,666,2,1,6,1,1,313.63,6.05,832.71,2.6551,0.787,Medium,266.32
2152,1142,7,6,25,10,1,394.06,5.6,1044.56,2.6508,0.8,Medium,297.21
2153,398,2,1,10,5,1,313.63,4.86,699.27,2.2296,0.836,Medium,254.44
2154,469,4,1,2,3,1,805.11,8.18,1928.31,2.3951,0.99,High,633.12
2155,1139,5,5,27,7,1,288.95,4.4,762.33,2.6383,0.85,Medium,247.79
2156,127,2,3,6,1,1,313.63,5.03,731.02,2.3308,0.863,High,180.31
2157,1757,12,9,38,11,1,862.03,13.92,1667.52,1.9344,0.576,Low,752.35
2158,921,8,5,28,8,1,190.14,2.72,382.79,2.0132,0.653,Low,143.54
2159,2138,11,11,37,14,1,654.72,8.11,1370.04,2.0926,0.945,High,414.24
2160,1876,11,11,38,15,1,654.72,13.03,1152.7,1.7606,0.904,High,357.38
2161,881,6,8,33,8,1,776.28,7.47,1342.98,1.73,0.831,Medium,251.41
2162,1040,8,7,28,7,1,190.14,3.11,522.47,2.7478,0.678,Low,117.24
2163,365,1,3,5,3,1,465.31,5.47,1184.75,2.5462,0.743,Medium,301.44
2164,608,3,1,7,3,1,1000.99,12.77,2208.56,2.2064,0.857,Medium,774.5
2165,1168,8,6,34,6,1,190.14,1.89,550.73,2.8964,0.807,Medium,140.76
2166,2011,12,9,52,14,1,862.03,14.11,1690.68,1.9613,0.833,Medium,643.32
2167,651,2,1,14,1,1,313.63,4.17,648.16,2.0666,0.912,High,247.53
2168,739,7,5,30,8,1,394.06,3.91,804.32,2.0411,0.757,Medium,336.05
2169,1144,6,8,20,8,2,776.28,6.3,920.22,1.1854,0.623,Low,85.09
2170,1287,8,6,24,10,1,190.14,2.26,662.09,3.4821,0.716,Medium,145.99
2171,607,2,2,8,4,1,313.63,4.37,744.34,2.3733,0.877,High,253.78
2172,346,2,3,7,1,1,313.63,5.61,719.34,2.2936,0.741,Medium,200.32
2173,1610,10,11,39,15,1,349.86,6.17,627.83,1.7945,0.667,Low,199.24
2174,395,2,2,3,3,1,313.63,4.02,847.0,2.7006,0.687,Medium,244.07
2175,1183,8,5,35,7,1,190.14,1.67,380.19,1.9995,0.552,Low,164.76
2176,884,7,6,28,6,1,394.06,5.46,918.66,2.3313,0.728,Medium,285.54
2177,248,1,2,16,3,4,465.31,4.29,2536.82,5.4519,0.502,Low,992.86
2178,1072,5,6,19,6,1,288.95,2.81,797.18,2.7589,0.799,Medium,208.11
2179,1041,5,6,29,8,1,288.95,2.91,598.13,2.07,0.691,Medium,228.89
2180,1200,6,6,27,8,1,776.28,6.25,1614.57,2.0799,0.874,High,643.08
2181,676,2,2,17,2,1,313.63,2.67,746.29,2.3795,0.792,Medium,222.02
2182,1554,10,9,42,13,1,349.86,7.8,713.88,2.0405,0.814,Medium,290.66
2183,989,7,6,34,10,1,394.06,3.16,1026.2,2.6042,0.937,High,324.8
2184,613,1,2,13,3,1,465.31,8.55,1212.98,2.6068,0.665,Low,390.27
2185,289,4,2,3,4,2,805.11,7.81,1005.58,1.249,0.813,Medium,188.06
2186,1514,9,10,41,15,1,616.1,11.31,1198.15,1.9447,0.676,Low,499.51
2187,130,2,4,6,1,1,313.63,3.91,652.31,2.0799,0.645,Low,104.62
2188,2094,12,11,42,11,1,862.03,22.48,1517.6,1.7605,0.658,Low,532.57
2189,1745,12,11,38,11,1,862.03,10.85,1520.71,1.7641,0.744,Medium,527.84
2190,1406,5,8,31,10,1,288.95,2.26,808.5,2.7981,0.935,High,103.04
2191,2108,11,11,42,13,1,654.72,8.2,962.65,1.4703,0.824,Medium,395.63
2192,1162,7,6,27,8,1,394.06,4.19,774.99,1.9667,0.704,Medium,278.36
2193,1560,12,12,47,13,1,862.03,9.65,1110.9,1.2887,0.592,Low,267.14
2194,1222,7,6,36,7,1,394.06,4.17,777.53,1.9731,0.47,Low,304.26
2195,313,2,2,5,1,1,313.63,5.85,777.65,2.4795,0.725,Medium,239.66
2196,1372,8,5,23,8,1,190.14,1.69,516.56,2.7167,0.93,High,136.8
2197,1849,11,9,41,11,1,654.72,7.12,1424.35,2.1755,0.584,Low,555.03
2198,1924,12,11,53,15,1,862.03,14.11,1378.85,1.5995,0.638,Low,565.67
2199,2104,11,10,54,15,1,654.72,10.43,1056.48,1.6136,0.823,Medium,473.8
2200,108,4,2,8,5,1,805.11,12.58,1311.05,1.6284,0.753,Medium,597.38
2201,128,1,1,17,3,1,465.31,4.56,1186.69,2.5503,0.771,Medium,404.4
2202,700,2,1,11,5,1,313.63,3.58,691.06,2.2034,0.777,Medium,241.93
2203,843,6,8,20,10,1,776.28,8.3,1740.27,2.2418,0.623,Low,263.84
2204,2036,9,9,54,14,1,616.1,9.69,1292.47,2.0978,0.726,Medium,455.8
2205,190,3,1,5,2,1,1000.99,7.96,2389.43,2.3871,0.919,High,850.08
2206,2051,10,9,41,11,1,349.86,4.34,815.34,2.3305,0.833,Medium,281.85
2207,1535,9,9,47,15,1,616.1,8.18,1110.03,1.8017,0.573,Low,494.42
2208,852,5,5,32,9,1,288.95,2.65,819.89,2.8375,0.709,Medium,231.53
2209,869,8,5,25,10,1,190.14,2.26,629.23,3.3093,0.771,Medium,154.33
2210,1186,5,6,25,10,1,288.95,2.81,828.22,2.8663,0.8,Medium,233.01
2211,1213,6,5,29,9,4,776.28,7.07,4558.78,5.8726,0.414,Low,1700.32
2212,111,4,1,17,2,1,805.11,10.62,1778.19,2.2086,0.629,Low,632.28
