fact_purchase_id,sk_date,sk_supplier,sk_product,sk_order,quantity_units,purchase_unit_price,purchase_amount,planned_delay_days,real_delay_days,delay_gap_days
2247,1703,21,5,2370,5.0,382.8,1914.0,7.17,8.8,1.63
2248,1472,19,2,1097,57.0,274.9,15669.38,1.54,1.75,0.21
2249,212,1,2,2351,84.0,300.53,25244.56,1.24,1.95,0.71
2250,2167,18,1,2473,89.0,524.93,46718.85,2.39,2.62,0.23
2251,541,2,3,2096,29.0,506.59,14691.17,7.88,10.39,2.51
2252,939,15,1,941,100.0,501.95,50195.46,2.01,2.24,0.23
2253,1037,13,3,1402,16.0,532.22,8515.53,10.43,10.67,0.24
2254,1706,17,1,277,61.0,529.72,32312.8,1.97,2.79,0.83
2255,1220,14,4,2369,29.0,325.25,9432.17,4.53,3.97,-0.56
2256,868,13,4,1220,71.0,294.43,20904.21,5.24,7.37,2.13
2257,1089,9,5,91,20.0,398.45,7968.96,8.8,9.02,0.22
2258,645,1,5,379,46.0,405.28,18643.08,8.1,8.42,0.32
2259,904,11,1,24,37.0,537.39,19883.29,3.02,3.89,0.87
2260,1409,12,3,1488,24.0,540.74,12977.8,10.53,9.53,-1.0
2261,2150,21,2,2292,32.0,292.57,9362.22,1.95,3.39,1.43
2262,1073,12,1,332,37.0,536.27,19841.84,2.89,3.46,0.58
2263,1019,15,2,1634,115.0,296.71,34122.02,3.33,6.35,3.01
2264,1871,18,3,2004,19.0,533.64,10139.2,9.07,8.92,-0.15
2265,1163,11,1,283,94.0,517.12,48609.09,2.91,3.48,0.58
2266,891,10,3,1852,23.0,526.08,12099.9,4.85,5.68,0.83
2267,542,6,3,1196,24.0,551.04,13224.87,10.82,12.72,1.9
2268,1595,21,5,448,10.0,379.09,3790.92,5.12,6.02,0.9
2269,507,3,5,2405,29.0,405.76,11767.03,5.16,2.78,-2.38
2270,1136,9,2,500,163.0,301.0,49062.35,1.68,2.01,0.33
2271,865,10,2,326,42.0,280.74,11791.22,2.37,2.41,0.04
2272,648,8,1,2220,96.0,517.28,49658.41,2.15,2.76,0.61
2273,1822,22,4,2033,30.0,297.45,8923.43,4.65,5.81,1.16
2274,1385,15,2,890,19.0,301.01,5719.16,3.42,3.46,0.05
2275,1452,11,4,1823,53.0,321.02,17013.96,3.83,4.23,0.4
2276,1649,18,1,2476,32.0,503.08,16098.48,2.57,2.46,-0.11
2277,870,15,5,1147,15.0,389.32,5839.76,8.91,9.31,0.4
2278,2132,20,2,1349,87.0,295.12,25675.37,2.8,3.41,0.61
2279,1577,23,1,1668,62.0,513.97,31866.17,2.65,2.7,0.05
2280,1575,23,1,2029,54.0,542.23,29280.33,1.88,1.62,-0.25
2281,1786,23,1,2404,75.0,500.77,37557.7,2.62,2.57,-0.05
2282,1698,22,1,1880,11.0,544.28,5987.06,1.52,1.4,-0.12
2283,306,7,1,1244,61.0,547.98,33426.91,3.18,2.64,-0.53
2284,988,14,3,586,10.0,530.86,5308.58,6.02,4.51,-1.51
2285,491,1,1,13,48.0,551.96,26493.89,1.49,2.79,1.3
2286,554,1,3,1373,16.0,494.97,7919.56,4.78,5.21,0.44
2287,760,16,2,2104,24.0,295.89,7101.41,3.39,3.68,0.29
2288,2156,18,2,1675,31.0,290.33,9000.36,4.02,5.71,1.69
2289,688,7,2,2044,60.0,291.28,17476.72,2.63,2.75,0.12
2290,272,6,4,43,36.0,291.14,10480.88,4.39,4.54,0.15
2291,977,10,5,2261,22.0,404.61,8901.36,9.03,7.09,-1.95
2292,1886,21,4,1747,19.0,313.81,5962.43,3.46,6.0,2.55
2293,1959,17,4,665,90.0,294.12,26471.06,3.06,2.17,-0.89
2294,1343,12,2,1948,76.0,304.65,23153.69,2.71,2.58,-0.14
2295,1385,9,3,947,30.0,522.46,15673.69,7.31,8.28,0.96
2296,581,4,2,214,126.0,287.58,36235.43,1.3,2.99,1.69
2297,890,15,2,1571,70.0,289.66,20275.91,2.27,3.73,1.46
2298,311,8,3,1936,45.0,542.45,24410.27,5.61,4.84,-0.77
2299,1802,22,1,2263,93.0,537.21,49960.09,3.09,4.11,1.02
2300,72,3,4,1893,67.0,315.71,21152.32,3.06,2.93,-0.13
2301,1429,14,5,2200,13.0,400.02,5200.3,10.01,10.63,0.61
2302,1053,11,3,438,28.0,495.29,13868.2,7.93,8.52,0.59
2303,1261,13,5,1583,14.0,377.77,5288.76,9.1,8.06,-1.04
2304,412,8,4,1757,39.0,308.28,12022.94,4.48,4.77,0.29
2305,963,15,1,2265,41.0,497.79,20409.54,2.66,2.06,-0.6
2306,1169,14,1,406,99.0,553.34,54780.51,1.69,0.88,-0.81
2307,217,8,4,1701,40.0,292.49,11699.45,2.78,3.43,0.65
2308,153,7,2,1480,87.0,273.05,23755.2,1.89,2.16,0.27
2309,1391,12,1,1600,32.0,543.67,17397.39,1.81,1.26,-0.55
2310,2013,23,1,722,53.0,536.88,28454.49,2.25,1.17,-1.07
2311,1454,13,4,826,16.0,308.47,4935.55,3.43,1.9,-1.53
2312,1490,19,2,913,31.0,278.55,8635.01,4.25,4.96,0.71
2313,735,11,2,1341,28.0,280.98,7867.41,2.47,4.27,1.8
2314,799,13,3,820,16.0,536.02,8576.25,10.39,10.45,0.06
2315,1082,9,3,802,38.0,537.88,20439.57,6.86,8.47,1.6
2316,1708,20,2,1173,49.0,298.46,14624.5,1.67,0.92,-0.76
2317,2159,17,1,2168,75.0,544.86,40864.21,2.27,2.11,-0.17
2318,212,3,4,636,48.0,317.93,15260.71,4.96,4.46,-0.5
2319,1545,21,1,1371,54.0,520.57,28111.0,3.54,4.79,1.25
2320,591,1,1,993,69.0,521.73,35999.18,4.05,3.13,-0.92
2321,206,6,4,1962,62.0,296.0,18351.74,2.72,2.97,0.26
2322,1270,11,2,693,68.0,274.29,18651.47,2.67,2.12,-0.55
2323,1374,9,3,1419,22.0,552.66,12158.53,11.04,10.34,-0.7
2324,710,5,5,893,29.0,392.68,11387.82,7.17,7.4,0.23
2325,2178,22,2,1736,48.0,297.14,14262.69,2.34,3.44,1.1
2326,1752,18,3,1510,19.0,509.98,9689.71,7.95,7.51,-0.44
2327,1132,13,1,1343,123.0,543.62,66865.65,1.83,2.54,0.71
2328,719,4,1,118,123.0,500.96,61618.29,2.61,2.25,-0.37
2329,1918,24,1,915,37.0,546.7,20227.88,2.25,3.38,1.13
2330,1203,13,2,2240,103.0,284.07,29259.28,2.5,2.91,0.41
2331,57,1,3,1618,4.0,531.23,2124.91,5.79,4.71,-1.08
2332,1925,18,2,1611,79.0,287.84,22739.09,4.06,4.27,0.21
2333,74,4,1,741,157.0,500.57,78590.0,1.09,0.35,-0.74
2334,728,7,2,2246,75.0,298.07,22355.36,2.9,3.93,1.03
2335,547,6,1,852,83.0,555.08,46071.75,2.42,3.22,0.8
2336,1154,9,1,675,36.0,512.84,18462.16,1.87,3.35,1.48
2337,997,15,1,515,17.0,552.67,9395.31,2.85,3.76,0.91
2338,1037,12,1,2335,68.0,523.86,35622.28,1.89,2.14,0.25
2339,693,8,3,2273,14.0,512.17,7170.33,6.24,6.51,0.26
2340,1289,13,4,1000,75.0,307.16,23037.17,3.82,3.34,-0.48
2341,311,5,2,1999,64.0,278.85,17846.66,2.75,4.96,2.21
2342,2031,19,5,980,24.0,366.37,8792.93,11.5,11.15,-0.35
2343,296,3,1,696,24.0,507.46,12178.95,2.16,0.34,-1.82
2344,1007,16,4,663,75.0,319.61,23970.43,3.4,5.22,1.82
2345,968,14,5,712,32.0,373.1,11939.07,6.94,6.78,-0.16
2346,1709,24,1,920,97.0,521.82,50616.96,2.83,1.19,-1.64
2347,66,7,1,293,92.0,519.06,47753.56,2.2,4.38,2.18
2348,1390,15,4,308,23.0,295.99,6807.83,2.93,3.09,0.16
2349,305,6,1,21,93.0,521.07,48459.31,3.33,4.49,1.16
2350,807,14,1,2054,27.0,541.27,14614.26,3.62,4.61,1.0
2351,965,9,5,2270,36.0,384.57,13844.39,8.02,6.26,-1.75
2352,2125,18,4,1240,36.0,314.94,11337.81,4.03,3.76,-0.27
2353,1840,22,5,1259,37.0,385.19,14251.98,5.94,5.36,-0.57
2354,1928,19,4,776,77.0,325.84,25089.77,5.68,6.05,0.37
2355,1531,18,4,1492,37.0,320.5,11858.37,2.59,3.98,1.39
2356,1629,17,4,128,50.0,295.92,14796.13,3.14,3.24,0.09
2357,1499,17,2,449,78.0,283.17,22087.44,4.19,5.13,0.94
2358,860,16,4,1740,32.0,302.41,9677.27,3.87,3.53,-0.34
2359,267,5,4,787,32.0,321.11,10275.4,4.46,4.33,-0.13
2360,1027,11,1,295,77.0,498.63,38394.61,2.03,1.6,-0.43
2361,756,11,1,720,36.0,519.61,18705.87,2.92,1.99,-0.93
2362,904,15,5,542,20.0,362.43,7248.52,12.19,13.39,1.2
2363,1097,12,4,360,69.0,319.47,22043.23,3.12,4.35,1.23
2364,1046,12,3,2197,34.0,553.16,18807.31,4.7,4.42,-0.28
2365,1666,24,1,2472,68.0,539.29,36671.7,2.6,3.1,0.5
2366,1552,20,1,237,39.0,554.58,21628.61,1.29,0.62,-0.67
2367,941,13,5,762,9.0,396.13,3565.17,10.88,9.61,-1.27
2368,1074,11,3,624,9.0,505.15,4546.38,10.48,12.0,1.52
2369,2084,22,4,1974,26.0,320.94,8344.43,5.74,4.6,-1.14
2370,1573,24,4,2400,59.0,323.7,19098.46,5.68,4.51,-1.17
2371,1033,15,3,2324,6.0,514.81,3088.83,6.2,5.05,-1.15
2372,1281,14,4,1001,33.0,296.71,9791.55,4.32,4.44,0.12
2373,763,15,2,1429,55.0,304.16,16728.62,2.4,4.06,1.67
2374,1416,13,5,1782,20.0,365.99,7319.83,10.47,10.12,-0.35
2375,924,12,4,2188,17.0,305.84,5199.32,5.37,5.41,0.04
2376,1859,19,2,162,31.0,278.92,8646.41,2.39,1.62,-0.77
2377,493,5,4,2285,68.0,324.93,22095.17,3.73,4.96,1.23
2378,252,4,1,2124,44.0,527.35,23203.18,1.92,1.54,-0.39
2379,173,6,1,859,28.0,524.57,14688.0,3.47,2.4,-1.07
2380,179,3,5,786,19.0,367.49,6982.31,9.06,8.6,-0.47
2381,839,12,4,1588,22.0,310.08,6821.83,5.28,6.16,0.88
2382,233,8,2,1972,42.0,294.26,12359.02,1.25,0.96,-0.28
2383,1783,18,1,420,54.0,499.34,26964.31,3.17,1.39,-1.78
2384,1427,13,2,1529,46.0,279.01,12834.38,2.17,3.05,0.88
2385,472,3,1,1629,88.0,498.28,43848.37,3.2,3.44,0.25
2386,1045,14,4,731,127.0,291.75,37052.34,2.78,2.47,-0.31
2387,1915,17,1,729,44.0,525.17,23107.59,2.74,2.03,-0.71
2388,860,12,4,1789,131.0,303.26,39727.55,3.92,3.08,-0.85
2389,1057,16,4,1442,117.0,315.79,36947.72,4.08,5.11,1.02
2390,242,3,2,330,125.0,285.62,35702.58,4.11,5.07,0.95
2391,720,3,4,452,62.0,302.69,18766.86,3.62,3.7,0.08
2392,1703,20,5,133,39.0,393.1,15330.93,9.37,10.03,0.66
2393,1648,17,1,1025,72.0,528.73,38068.25,3.84,4.24,0.4
2394,1303,12,4,959,39.0,293.43,11443.86,4.5,2.99,-1.52
2395,1465,19,2,66,100.0,286.05,28604.58,3.4,4.54,1.14
2396,278,8,5,1623,5.0,371.07,1855.33,10.36,11.31,0.95
2397,1219,13,2,2217,69.0,275.9,19037.25,2.79,2.98,0.19
2398,1454,12,3,856,14.0,500.44,7006.14,5.02,4.44,-0.58
2399,489,1,1,2437,175.0,512.65,89713.35,2.36,1.98,-0.38
2400,605,2,4,1773,99.0,300.98,29796.9,4.28,6.3,2.02
